=== v11 gen rows 3642-7199 (3558 clips) ===
[gen] fold1_room1_mix3905 static tier=critical car_drive+siren noise=42.7dBA peak=0.013 (5s)
[gen] fold1_room1_mix3906 walk tier=critical car_drive+bike_bell noise=60.8dBA peak=0.003 (15s)
[gen] fold1_room1_mix3907 walk tier=critical car_drive+bike_bell noise=64.0dBA peak=0.003 (6s)
[gen] fold1_room1_mix3908 static tier=na horn noise=40.2dBA peak=0.012 (3s)
[gen] fold1_room1_mix3909 static tier=safe car_drive noise=48.2dBA peak=0.001 (3s)
[gen] fold1_room1_mix3910 walk tier=caution car_drive noise=56.8dBA peak=0.002 (3s)
[gen] fold1_room1_mix3911 walk tier=na siren+crossing noise=52.1dBA peak=0.004 (6s)
[gen] fold1_room1_mix3912 static tier=critical car_drive noise=43.0dBA peak=0.005 (2s)
[gen] fold1_room1_mix3913 walk tier=na backup_beep noise=59.4dBA peak=0.001 (2s)
[gen] fold1_room1_mix3914 static tier=critical car_drive noise=64.4dBA peak=0.004 (3s)
[gen] fold1_room1_mix3915 walk tier=caution car_drive+car_drive noise=45.2dBA peak=0.003 (6s)
[gen] fold1_room1_mix3916 static tier=safe car_drive+car_drive noise=61.5dBA peak=0.003 (5s)
[gen] fold1_room1_mix3917 static tier=caution car_drive noise=59.1dBA peak=0.001 (3s)
[3642-7199] 275/3558 1621s elapsed, 5.89s/clip
[gen] fold1_room1_mix3918 walk tier=safe car_drive noise=42.1dBA peak=0.001 (4s)
[gen] fold1_room1_mix3919 walk tier=na none noise=57.9dBA peak=0.000 (0s)
[gen] fold1_room1_mix3920 static tier=critical car_drive+siren noise=48.6dBA peak=0.034 (5s)
[gen] fold1_room1_mix3921 walk tier=na bike_bell noise=45.3dBA peak=0.001 (3s)
[gen] fold1_room1_mix3922 walk tier=critical car_drive noise=50.0dBA peak=0.006 (3s)
[gen] fold1_room1_mix3923 walk tier=safe car_drive+car_drive+car_drive noise=40.9dBA peak=0.003 (8s)
[gen] fold1_room1_mix3924 walk tier=caution car_drive+crossing noise=47.3dBA peak=0.004 (6s)
[gen] fold1_room1_mix3925 walk tier=critical car_drive noise=51.7dBA peak=0.007 (3s)
[gen] fold1_room1_mix3926 static tier=critical car_drive+horn noise=61.2dBA peak=0.025 (5s)
[gen] fold1_room1_mix3927 static tier=na none noise=60.0dBA peak=0.000 (0s)
[gen] fold1_room1_mix3928 static tier=safe car_drive noise=54.9dBA peak=0.001 (3s)
[gen] fold1_room1_mix3929 static tier=safe car_drive+car_drive+backup_beep+crossing noise=55.2dBA peak=0.002 (10s)
[gen] fold1_room1_mix3930 static tier=caution car_drive noise=58.4dBA peak=0.002 (2s)
[gen] fold1_room1_mix3931 static tier=caution car_drive+car_drive noise=49.2dBA peak=0.003 (5s)
[gen] fold1_room1_mix3932 walk tier=caution car_drive+bike_bell noise=47.3dBA peak=0.002 (13s)
[gen] fold1_room1_mix3933 static tier=critical car_drive noise=48.5dBA peak=0.006 (3s)
[gen] fold1_room1_mix3934 walk tier=safe car_drive noise=46.7dBA peak=0.001 (3s)
[gen] fold1_room1_mix3935 walk tier=na none noise=56.7dBA peak=0.000 (0s)
[gen] fold1_room1_mix3936 walk tier=safe car_drive noise=46.3dBA peak=0.001 (3s)
[gen] fold1_room1_mix3937 walk tier=critical car_drive+crossing noise=42.5dBA peak=0.003 (6s)
[gen] fold1_room1_mix3938 static tier=safe car_drive+car_drive+backup_beep+bike_bell noise=44.8dBA peak=0.004 (20s)
[gen] fold1_room1_mix3939 static tier=caution car_drive+siren+horn noise=61.2dBA peak=0.024 (8s)
[gen] fold1_room1_mix3940 static tier=na horn noise=61.2dBA peak=0.033 (2s)
[gen] fold1_room1_mix3941 static tier=na none noise=55.0dBA peak=0.000 (0s)
[gen] fold1_room1_mix3942 static tier=safe car_drive+car_drive+car_drive noise=51.5dBA peak=0.005 (8s)
[3642-7199] 300/3558 1744s elapsed, 5.81s/clip
[gen] fold1_room1_mix3943 static tier=critical car_drive+horn noise=44.4dBA peak=0.019 (5s)
[gen] fold1_room1_mix3944 walk tier=critical car_drive+horn+crossing noise=62.6dBA peak=0.030 (8s)
[gen] fold1_room1_mix3945 static tier=caution car_drive+backup_beep noise=49.8dBA peak=0.002 (5s)
[gen] fold1_room1_mix3946 walk tier=critical car_drive+car_drive+bike_bell noise=44.5dBA peak=0.006 (8s)
[gen] fold1_room1_mix3947 static tier=caution car_drive+car_drive+car_drive noise=58.4dBA peak=0.005 (8s)
[gen] fold1_room1_mix3948 static tier=na horn noise=58.5dBA peak=0.006 (2s)
[gen] fold1_room1_mix3949 walk tier=safe car_drive+siren noise=41.1dBA peak=0.071 (5s)
[gen] fold1_room1_mix3950 walk tier=safe car_drive+car_drive+siren noise=64.0dBA peak=0.008 (8s)
[gen] fold1_room1_mix3951 walk tier=caution car_drive noise=49.6dBA peak=0.004 (3s)
[gen] fold1_room1_mix3952 walk tier=critical car_drive noise=61.2dBA peak=0.004 (3s)
[gen] fold1_room1_mix3953 static tier=caution car_drive+horn+crossing noise=63.9dBA peak=0.026 (10s)
[gen] fold1_room1_mix3954 walk tier=safe car_drive+siren noise=54.0dBA peak=0.092 (5s)
[gen] fold1_room1_mix3955 walk tier=caution car_drive noise=48.4dBA peak=0.003 (2s)
[gen] fold1_room1_mix3956 static tier=caution car_drive+horn noise=45.2dBA peak=0.032 (5s)
[gen] fold1_room1_mix3957 static tier=safe car_drive noise=50.7dBA peak=0.001 (3s)
[gen] fold1_room1_mix3958 walk tier=critical car_drive noise=62.1dBA peak=0.003 (3s)
[gen] fold1_room1_mix3959 static tier=safe car_drive+backup_beep noise=59.0dBA peak=0.001 (5s)
[gen] fold1_room1_mix3960 static tier=safe car_drive+backup_beep noise=47.5dBA peak=0.002 (5s)
[gen] fold1_room1_mix3961 static tier=critical car_drive+car_drive+crossing noise=61.2dBA peak=0.007 (8s)
[gen] fold1_room1_mix3962 static tier=safe car_drive+car_drive+car_drive+backup_beep noise=61.1dBA peak=0.004 (10s)
[gen] fold1_room1_mix3963 walk tier=critical car_drive+car_drive noise=55.5dBA peak=0.004 (6s)
[gen] fold1_room1_mix3964 walk tier=critical car_drive+siren+backup_beep noise=49.4dBA peak=0.080 (8s)
[gen] fold1_room1_mix3965 static tier=critical car_drive+car_drive noise=55.8dBA peak=0.004 (5s)
[gen] fold1_room1_mix3966 walk tier=critical car_drive+siren noise=60.4dBA peak=0.069 (5s)
[gen] fold1_room1_mix3967 walk tier=critical car_drive+car_drive+horn noise=55.9dBA peak=0.008 (8s)
[3642-7199] 325/3558 1889s elapsed, 5.81s/clip
[gen] fold1_room1_mix3968 walk tier=critical car_drive+car_drive noise=43.6dBA peak=0.005 (6s)
[gen] fold1_room1_mix3969 walk tier=caution car_drive noise=54.9dBA peak=0.003 (3s)
[gen] fold1_room1_mix3970 walk tier=caution car_drive+car_drive+car_drive+siren noise=47.2dBA peak=0.073 (11s)
[gen] fold1_room1_mix3971 walk tier=safe car_drive+car_drive noise=57.6dBA peak=0.002 (5s)
[gen] fold1_room1_mix3972 walk tier=na backup_beep+bike_bell noise=48.7dBA peak=0.001 (6s)
[gen] fold1_room1_mix3973 static tier=safe car_drive+car_drive+horn noise=45.4dBA peak=0.042 (8s)
[gen] fold1_room1_mix3974 walk tier=na none noise=57.8dBA peak=0.000 (0s)
[gen] fold1_room1_mix3975 static tier=safe car_drive+car_drive+horn noise=41.3dBA peak=0.014 (7s)
[gen] fold1_room1_mix3976 walk tier=safe car_drive+car_drive noise=55.8dBA peak=0.002 (6s)
[gen] fold1_room1_mix3977 walk tier=critical car_drive+car_drive+car_drive noise=52.5dBA peak=0.005 (8s)
[gen] fold1_room1_mix3978 static tier=critical car_drive+car_drive noise=62.9dBA peak=0.003 (5s)
[gen] fold1_room1_mix3979 walk tier=critical car_drive+car_drive+horn noise=54.3dBA peak=0.012 (8s)
[gen] fold1_room1_mix3980 static tier=safe car_drive+car_drive+crossing noise=50.4dBA peak=0.002 (8s)
[gen] fold1_room1_mix3981 walk tier=na crossing noise=44.4dBA peak=0.000 (4s)
[gen] fold1_room1_mix3982 static tier=caution car_drive+horn noise=49.0dBA peak=0.011 (5s)
[gen] fold1_room1_mix3983 static tier=na siren noise=51.9dBA peak=0.017 (3s)
[gen] fold1_room1_mix3984 static tier=na none noise=57.3dBA peak=0.000 (0s)
[gen] fold1_room1_mix3985 static tier=safe car_drive+car_drive+car_drive+backup_beep noise=58.9dBA peak=0.003 (10s)
[gen] fold1_room1_mix3986 walk tier=caution car_drive+crossing noise=48.9dBA peak=0.003 (6s)
[gen] fold1_room1_mix3987 static tier=critical car_drive noise=52.9dBA peak=0.003 (3s)
[gen] fold1_room1_mix3988 walk tier=caution car_drive noise=55.6dBA peak=0.002 (3s)
[gen] fold1_room1_mix3989 walk tier=na none noise=59.8dBA peak=0.000 (0s)
[gen] fold1_room1_mix3990 static tier=safe car_drive+bike_bell noise=54.8dBA peak=0.001 (12s)
[gen] fold1_room1_mix3991 walk tier=critical car_drive+siren+bike_bell noise=59.9dBA peak=0.136 (16s)
[gen] fold1_room1_mix3992 walk tier=safe car_drive+car_drive+siren+crossing noise=57.5dBA peak=0.023 (12s)
[3642-7199] 350/3558 2045s elapsed, 5.84s/clip
[gen] fold1_room1_mix3993 static tier=caution car_drive+siren+backup_beep noise=62.4dBA peak=0.005 (7s)
[gen] fold1_room1_mix3994 static tier=critical car_drive noise=48.0dBA peak=0.003 (3s)
[gen] fold1_room1_mix3995 static tier=safe car_drive+bike_bell+bike_bell noise=56.9dBA peak=0.001 (24s)
[gen] fold1_room1_mix3996 static tier=critical car_drive+bike_bell noise=49.9dBA peak=0.005 (13s)
[gen] fold1_room1_mix3997 static tier=critical car_drive+crossing noise=62.6dBA peak=0.007 (6s)
[gen] fold1_room1_mix3998 static tier=caution car_drive noise=42.4dBA peak=0.002 (3s)
[gen] fold1_room1_mix3999 walk tier=critical car_drive+car_drive+horn+backup_beep noise=43.9dBA peak=0.066 (11s)
[gen] fold1_room1_mix4000 walk tier=safe car_drive+siren noise=41.5dBA peak=0.031 (6s)
[gen] fold1_room1_mix4001 static tier=caution car_drive+car_drive+bike_bell noise=47.1dBA peak=0.003 (16s)
[gen] fold1_room1_mix4002 walk tier=na none noise=47.4dBA peak=0.000 (0s)
[gen] fold1_room1_mix4003 walk tier=caution car_drive+car_drive+car_drive noise=61.4dBA peak=0.004 (8s)
[gen] fold1_room1_mix4004 walk tier=critical car_drive+car_drive noise=60.3dBA peak=0.003 (5s)
[gen] fold1_room1_mix4005 static tier=safe car_drive+car_drive noise=51.9dBA peak=0.002 (5s)
[gen] fold1_room1_mix4006 walk tier=caution car_drive noise=56.3dBA peak=0.002 (3s)
[gen] fold1_room1_mix4007 walk tier=safe car_drive+bike_bell noise=41.3dBA peak=0.002 (17s)
[gen] fold1_room1_mix4008 static tier=safe car_drive+car_drive+horn+backup_beep noise=54.0dBA peak=0.041 (10s)
[gen] fold1_room1_mix4009 walk tier=caution car_drive+horn noise=55.5dBA peak=0.017 (6s)
[gen] fold1_room1_mix4010 walk tier=safe car_drive+car_drive+bike_bell noise=44.3dBA peak=0.002 (9s)
[gen] fold1_room1_mix4011 walk tier=critical car_drive noise=42.2dBA peak=0.006 (3s)
[gen] fold1_room1_mix4012 static tier=critical car_drive+car_drive+car_drive+bike_bell noise=49.9dBA peak=0.004 (17s)
[gen] fold1_room1_mix4013 static tier=caution car_drive noise=56.1dBA peak=0.002 (3s)
[gen] fold1_room1_mix4014 static tier=na none noise=50.7dBA peak=0.000 (0s)
[gen] fold1_room1_mix4015 static tier=caution car_drive+crossing noise=55.7dBA peak=0.003 (6s)
[gen] fold1_room1_mix4016 static tier=caution car_drive+car_drive noise=62.9dBA peak=0.003 (5s)
[gen] fold1_room1_mix4017 static tier=safe car_drive noise=41.2dBA peak=0.001 (3s)
[3642-7199] 375/3558 2234s elapsed, 5.96s/clip
[gen] fold1_room1_mix4018 walk tier=safe car_drive+backup_beep noise=56.8dBA peak=0.002 (5s)
[gen] fold1_room1_mix4019 walk tier=safe car_drive+car_drive+bike_bell noise=50.8dBA peak=0.003 (16s)
[gen] fold1_room1_mix4020 static tier=na horn noise=50.7dBA peak=0.026 (3s)
[gen] fold1_room1_mix4021 walk tier=caution car_drive+crossing noise=64.0dBA peak=0.002 (6s)
[gen] fold1_room1_mix4022 static tier=caution car_drive noise=43.4dBA peak=0.002 (4s)
[gen] fold1_room1_mix4023 walk tier=critical car_drive+car_drive noise=48.5dBA peak=0.005 (6s)
[gen] fold1_room1_mix4024 walk tier=na siren+horn noise=58.7dBA peak=0.189 (5s)
[gen] fold1_room1_mix4025 static tier=safe car_drive+car_drive+car_drive noise=41.4dBA peak=0.005 (8s)
[gen] fold1_room1_mix4026 static tier=na backup_beep+backup_beep noise=51.8dBA peak=0.001 (4s)
[gen] fold1_room1_mix4027 walk tier=safe car_drive+car_drive+crossing noise=43.2dBA peak=0.001 (9s)
[gen] fold1_room1_mix4028 walk tier=na none noise=41.1dBA peak=0.000 (0s)
[gen] fold1_room1_mix4029 static tier=na none noise=42.0dBA peak=0.000 (0s)
[gen] fold1_room1_mix4030 walk tier=caution car_drive+siren+siren noise=59.5dBA peak=0.081 (7s)
[gen] fold1_room1_mix4031 static tier=na none noise=55.1dBA peak=0.000 (0s)
[gen] fold1_room1_mix4032 static tier=safe car_drive noise=42.0dBA peak=0.001 (3s)
[gen] fold1_room1_mix4033 walk tier=na none noise=60.7dBA peak=0.000 (0s)
[gen] fold1_room1_mix4034 walk tier=caution car_drive+backup_beep+bike_bell noise=43.9dBA peak=0.002 (24s)
[gen] fold1_room1_mix4035 static tier=safe car_drive+car_drive+bike_bell+bike_bell noise=62.8dBA peak=0.002 (24s)
[gen] fold1_room1_mix4036 walk tier=caution car_drive noise=54.5dBA peak=0.002 (5s)
[gen] fold1_room1_mix4037 walk tier=critical car_drive noise=57.4dBA peak=0.004 (6s)
[gen] fold1_room1_mix4038 walk tier=caution car_drive+car_drive noise=42.7dBA peak=0.002 (6s)
[gen] fold1_room1_mix4039 walk tier=critical car_drive noise=48.7dBA peak=0.004 (4s)
[gen] fold1_room1_mix4040 static tier=safe car_drive+car_drive noise=59.0dBA peak=0.001 (5s)
[gen] fold1_room1_mix4041 static tier=critical car_drive+backup_beep+bike_bell noise=52.3dBA peak=0.006 (18s)
[gen] fold1_room1_mix4042 walk tier=caution car_drive+car_drive+horn+bike_bell noise=41.1dBA peak=0.037 (22s)
[3642-7199] 400/3558 2427s elapsed, 6.07s/clip
[gen] fold1_room1_mix4043 static tier=critical car_drive+siren+bike_bell noise=57.5dBA peak=0.146 (16s)
[gen] fold1_room1_mix4044 walk tier=caution car_drive noise=41.4dBA peak=0.003 (3s)
[gen] fold1_room1_mix4045 walk tier=na none noise=50.1dBA peak=0.000 (0s)
[gen] fold1_room1_mix4046 static tier=na none noise=57.8dBA peak=0.000 (0s)
[gen] fold1_room1_mix4047 walk tier=critical car_drive+car_drive+car_drive+siren noise=54.4dBA peak=0.023 (10s)
[gen] fold1_room1_mix4048 static tier=caution car_drive+car_drive noise=40.9dBA peak=0.002 (5s)
[gen] fold1_room1_mix4049 static tier=caution car_drive+backup_beep noise=63.8dBA peak=0.003 (5s)
[gen] fold1_room1_mix4050 walk tier=caution car_drive+car_drive+horn noise=52.1dBA peak=0.037 (8s)
[gen] fold1_room1_mix4051 static tier=critical car_drive+car_drive+siren noise=60.9dBA peak=0.013 (8s)
[gen] fold1_room1_mix4052 walk tier=safe car_drive+bike_bell+bike_bell noise=55.3dBA peak=0.001 (20s)
[gen] fold1_room1_mix4053 static tier=caution car_drive+backup_beep+crossing noise=54.2dBA peak=0.003 (9s)
[gen] fold1_room1_mix4054 walk tier=safe car_drive+backup_beep+bike_bell noise=55.7dBA peak=0.001 (8s)
[gen] fold1_room1_mix4055 walk tier=caution car_drive noise=46.3dBA peak=0.002 (3s)
[gen] fold1_room1_mix4056 static tier=safe car_drive noise=53.5dBA peak=0.001 (3s)
[gen] fold1_room1_mix4057 walk tier=caution car_drive+car_drive+car_drive+horn+crossing noise=49.5dBA peak=0.012 (14s)
[gen] fold1_room1_mix4058 static tier=na backup_beep noise=41.5dBA peak=0.002 (3s)
[gen] fold1_room1_mix4059 static tier=na none noise=60.0dBA peak=0.000 (0s)
[gen] fold1_room1_mix4060 static tier=safe car_drive noise=51.7dBA peak=0.001 (2s)
[gen] fold1_room1_mix4061 static tier=na crossing noise=56.2dBA peak=0.000 (4s)
[gen] fold1_room1_mix4062 walk tier=na none noise=44.4dBA peak=0.000 (0s)
[gen] fold1_room1_mix4063 walk tier=caution car_drive+car_drive+car_drive+horn noise=47.5dBA peak=0.055 (12s)
[gen] fold1_room1_mix4064 walk tier=critical car_drive+backup_beep noise=64.6dBA peak=0.002 (5s)
[gen] fold1_room1_mix4065 walk tier=safe car_drive+car_drive+siren noise=63.3dBA peak=0.007 (8s)
[gen] fold1_room1_mix4066 walk tier=caution car_drive+car_drive noise=47.3dBA peak=0.004 (6s)
[gen] fold1_room1_mix4067 walk tier=safe car_drive+backup_beep noise=63.6dBA peak=0.001 (5s)
[3642-7199] 425/3558 2585s elapsed, 6.08s/clip
[gen] fold1_room1_mix4068 walk tier=caution car_drive+car_drive noise=62.7dBA peak=0.004 (6s)
[gen] fold1_room1_mix4069 walk tier=critical car_drive+backup_beep noise=58.1dBA peak=0.004 (5s)
[gen] fold1_room1_mix4070 walk tier=critical car_drive noise=47.7dBA peak=0.008 (3s)
[gen] fold1_room1_mix4071 walk tier=caution car_drive noise=59.3dBA peak=0.002 (3s)
[gen] fold1_room1_mix4072 walk tier=critical car_drive+car_drive noise=51.8dBA peak=0.003 (6s)
[gen] fold1_room1_mix4073 walk tier=critical car_drive noise=44.4dBA peak=0.004 (3s)
[gen] fold1_room1_mix4074 static tier=caution car_drive+car_drive+backup_beep noise=44.9dBA peak=0.003 (8s)
[gen] fold1_room1_mix4075 walk tier=na none noise=59.7dBA peak=0.000 (0s)
[gen] fold1_room1_mix4076 walk tier=critical car_drive+crossing noise=59.4dBA peak=0.004 (6s)
[gen] fold1_room1_mix4077 static tier=safe car_drive+car_drive+car_drive+backup_beep+backup_beep noise=59.4dBA peak=0.005 (13s)
[gen] fold1_room1_mix4078 static tier=na none noise=54.5dBA peak=0.000 (0s)
[gen] fold1_room1_mix4079 static tier=critical car_drive noise=46.0dBA peak=0.003 (3s)
[gen] fold1_room1_mix4080 static tier=critical car_drive+car_drive noise=43.2dBA peak=0.004 (6s)
[gen] fold1_room1_mix4081 walk tier=safe car_drive+car_drive+car_drive+horn+bike_bell noise=57.1dBA peak=0.024 (22s)
[gen] fold1_room1_mix4082 static tier=safe car_drive+car_drive+horn noise=63.5dBA peak=0.051 (8s)
[gen] fold1_room1_mix4083 walk tier=safe car_drive+siren noise=63.6dBA peak=0.224 (5s)
[gen] fold1_room1_mix4084 static tier=critical car_drive noise=48.4dBA peak=0.003 (3s)
[gen] fold1_room1_mix4085 static tier=critical car_drive+car_drive+car_drive+siren+backup_beep noise=41.6dBA peak=0.019 (13s)
[gen] fold1_room1_mix4086 static tier=na crossing noise=42.2dBA peak=0.000 (4s)
[gen] fold1_room1_mix4087 static tier=na none noise=57.4dBA peak=0.000 (0s)
[gen] fold1_room1_mix4088 static tier=safe car_drive noise=65.0dBA peak=0.001 (3s)
[gen] fold1_room1_mix4089 static tier=na none noise=62.0dBA peak=0.000 (0s)
[gen] fold1_room1_mix4090 walk tier=safe car_drive+horn noise=52.3dBA peak=0.009 (5s)
[gen] fold1_room1_mix4091 walk tier=caution car_drive+car_drive+crossing noise=43.5dBA peak=0.003 (9s)
[gen] fold1_room1_mix4092 static tier=safe car_drive+siren noise=63.1dBA peak=0.006 (5s)
[3642-7199] 450/3558 2724s elapsed, 6.05s/clip
[gen] fold1_room1_mix4093 walk tier=na siren+backup_beep noise=42.4dBA peak=0.336 (5s)
[gen] fold1_room1_mix4094 static tier=critical car_drive+siren noise=58.5dBA peak=0.020 (7s)
[gen] fold1_room1_mix4095 static tier=safe car_drive+siren noise=49.2dBA peak=0.022 (5s)
[gen] fold1_room1_mix4096 static tier=critical car_drive+siren noise=52.9dBA peak=0.015 (5s)
[gen] fold1_room1_mix4097 walk tier=critical car_drive+car_drive+car_drive+crossing noise=43.0dBA peak=0.004 (13s)
[gen] fold1_room1_mix4098 walk tier=caution car_drive+car_drive+car_drive noise=49.7dBA peak=0.004 (11s)
[gen] fold1_room1_mix4099 static tier=safe car_drive+car_drive noise=62.1dBA peak=0.002 (6s)
[gen] fold1_room1_mix4100 walk tier=safe car_drive+car_drive+car_drive+bike_bell noise=59.5dBA peak=0.005 (25s)
[gen] fold1_room1_mix4101 static tier=critical car_drive+car_drive noise=41.4dBA peak=0.003 (5s)
[gen] fold1_room1_mix4102 static tier=critical car_drive+bike_bell noise=51.7dBA peak=0.003 (15s)
[gen] fold1_room1_mix4103 static tier=na siren noise=52.7dBA peak=0.288 (2s)
[gen] fold1_room1_mix4104 walk tier=caution car_drive noise=48.0dBA peak=0.002 (5s)
[gen] fold1_room1_mix4105 walk tier=critical car_drive+car_drive+horn noise=48.8dBA peak=0.063 (9s)
[gen] fold1_room1_mix4106 static tier=caution car_drive+horn noise=64.8dBA peak=0.011 (6s)
[gen] fold1_room1_mix4107 walk tier=critical car_drive noise=50.1dBA peak=0.003 (3s)
[gen] fold1_room1_mix4108 walk tier=caution car_drive+car_drive noise=58.0dBA peak=0.003 (6s)
[gen] fold1_room1_mix4109 walk tier=caution car_drive noise=56.0dBA peak=0.003 (3s)
[gen] fold1_room1_mix4110 static tier=critical car_drive noise=54.8dBA peak=0.002 (3s)
[gen] fold1_room1_mix4111 static tier=na none noise=61.1dBA peak=0.000 (0s)
[gen] fold1_room1_mix4112 static tier=na bike_bell+bike_bell noise=50.4dBA peak=0.001 (18s)
[gen] fold1_room1_mix4113 static tier=safe car_drive+horn+crossing noise=49.3dBA peak=0.008 (9s)
[gen] fold1_room1_mix4114 static tier=safe car_drive+backup_beep+bike_bell noise=45.8dBA peak=0.001 (20s)
[gen] fold1_room1_mix4115 walk tier=caution car_drive+car_drive noise=52.6dBA peak=0.002 (6s)
[gen] fold1_room1_mix4116 static tier=caution car_drive+bike_bell noise=50.1dBA peak=0.003 (8s)
[gen] fold1_room1_mix4117 static tier=na none noise=64.2dBA peak=0.000 (0s)
[3642-7199] 475/3558 2920s elapsed, 6.15s/clip
[gen] fold1_room1_mix4118 static tier=safe car_drive+car_drive+car_drive+backup_beep noise=45.5dBA peak=0.003 (10s)
[gen] fold1_room1_mix4119 static tier=safe car_drive noise=46.9dBA peak=0.001 (3s)
