car_side,clip_id,danger_tier,motion,n_car,n_warnings,scenario,scene_type,seed,split,w1_class,w1_side,w2_class,w2_side
L,fold30_room1_mix1198,safe,static,1,2,v11core,daily,13125360613,fold30,siren,R,horn,R
L,fold30_room1_mix1199,caution,walk,1,0,v11core,daily,13125465342,fold30,,,,
R,fold30_room1_mix1200,critical,walk,2,0,v11core,daily,13125570071,fold30,,,,
,fold30_room1_mix1201,,static,0,0,v12kick,v12ext,13125674800,fold30,,,,
,fold30_room1_mix1202,,walk,0,0,v12kick,v12ext,13125779529,fold30,,,,
,fold30_room1_mix1203,,static,0,0,v12kick,v12ext,13125884258,fold30,,,,
,fold30_room1_mix1204,,walk,0,0,v12kick,v12ext,13125988987,fold30,,,,
,fold30_room1_mix1205,,static,0,0,v12kick,v12ext,13126093716,fold30,,,,
,fold30_room1_mix1206,,walk,0,0,v12kick,v12ext,13126198445,fold30,,,,
,fold30_room1_mix1207,,static,0,0,v12kick,v12ext,13126303174,fold30,,,,
,fold30_room1_mix1208,,walk,0,0,v12kick,v12ext,13126407903,fold30,,,,
,fold30_room1_mix1209,,static,0,0,v12kick,v12ext,13126512632,fold30,,,,
,fold30_room1_mix1210,,walk,0,0,v12kick,v12ext,13126617361,fold30,,,,
,fold30_room1_mix1211,,static,0,0,v12kick,v12ext,13126722090,fold30,,,,
,fold30_room1_mix1212,,walk,0,0,v12kick,v12ext,13126826819,fold30,,,,
,fold30_room1_mix1213,,static,0,0,v12kick,v12ext,13126931548,fold30,,,,
,fold30_room1_mix1214,,walk,0,0,v12kick,v12ext,13127036277,fold30,,,,
,fold30_room1_mix1215,,static,0,0,v12kick,v12ext,13127141006,fold30,,,,
,fold30_room1_mix1216,,walk,0,0,v12kick,v12ext,13127245735,fold30,,,,
,fold30_room1_mix1217,,static,0,0,v12kick,v12ext,13127350464,fold30,,,,
,fold30_room1_mix1218,,walk,0,0,v12kick,v12ext,13127455193,fold30,,,,
,fold30_room1_mix1219,,static,0,0,v12kick,v12ext,13127559922,fold30,,,,
,fold30_room1_mix1220,,walk,0,0,v12kick,v12ext,13127664651,fold30,,,,
,fold30_room1_mix1221,,static,0,0,v12kick,v12ext,13127769380,fold30,,,,
,fold30_room1_mix1222,,walk,0,0,v12kick,v12ext,13127874109,fold30,,,,
,fold30_room1_mix1223,,static,0,0,v12kick,v12ext,13127978838,fold30,,,,
,fold30_room1_mix1224,,walk,0,0,v12kick,v12ext,13128083567,fold30,,,,
,fold30_room1_mix1225,,static,0,0,v12kick,v12ext,13128188296,fold30,,,,
,fold30_room1_mix1226,,walk,0,0,v12kick,v12ext,13128293025,fold30,,,,
,fold30_room1_mix1227,,static,0,0,v12kick,v12ext,13128397754,fold30,,,,
,fold30_room1_mix1228,,walk,0,0,v12kick,v12ext,13128502483,fold30,,,,
,fold30_room1_mix1229,,static,0,0,v12kick,v12ext,13128607212,fold30,,,,
,fold30_room1_mix1230,,walk,0,0,v12kick,v12ext,13128711941,fold30,,,,
,fold30_room1_mix1231,,static,0,0,v12kick,v12ext,13128816670,fold30,,,,
,fold30_room1_mix1232,,walk,0,0,v12kick,v12ext,13128921399,fold30,,,,
,fold30_room1_mix1233,,static,0,0,v12kick,v12ext,13129026128,fold30,,,,
,fold30_room1_mix1234,,walk,0,0,v12kick,v12ext,13129130857,fold30,,,,
,fold30_room1_mix1235,,static,0,0,v12kick,v12ext,13129235586,fold30,,,,
,fold30_room1_mix1236,,walk,0,0,v12kick,v12ext,13129340315,fold30,,,,
,fold30_room1_mix1237,,static,0,0,v12kick,v12ext,13129445044,fold30,,,,
,fold30_room1_mix1238,,walk,0,0,v12kick,v12ext,13129549773,fold30,,,,
,fold30_room1_mix1239,,static,0,0,v12kick,v12ext,13129654502,fold30,,,,
,fold30_room1_mix1240,,walk,0,0,v12kick,v12ext,13129759231,fold30,,,,
,fold30_room1_mix1241,,static,0,0,v12kick,v12ext,13129863960,fold30,,,,
,fold30_room1_mix1242,,walk,0,0,v12kick,v12ext,13129968689,fold30,,,,
,fold30_room1_mix1243,,static,0,0,v12kick,v12ext,13130073418,fold30,,,,
,fold30_room1_mix1244,,walk,0,0,v12kick,v12ext,13130178147,fold30,,,,
,fold30_room1_mix1245,,static,0,0,v12kick,v12ext,13130282876,fold30,,,,
,fold30_room1_mix1246,,walk,0,0,v12kick,v12ext,13130387605,fold30,,,,
,fold30_room1_mix1247,,static,0,0,v12kick,v12ext,13130492334,fold30,,,,
,fold30_room1_mix1248,,walk,0,0,v12kick,v12ext,13130597063,fold30,,,,
,fold30_room1_mix1249,,static,0,0,v12kick,v12ext,13130701792,fold30,,,,
,fold30_room1_mix1250,,walk,0,0,v12kick,v12ext,13130806521,fold30,,,,
,fold30_room1_mix1251,,static,0,0,v12kick,v12ext,13130911250,fold30,,,,
,fold30_room1_mix1252,,walk,0,0,v12kick,v12ext,13131015979,fold30,,,,
,fold30_room1_mix1253,,static,0,0,v12kick,v12ext,13131120708,fold30,,,,
,fold30_room1_mix1254,,walk,0,0,v12kick,v12ext,13131225437,fold30,,,,
,fold30_room1_mix1255,,static,0,0,v12kick,v12ext,13131330166,fold30,,,,
,fold30_room1_mix1256,,walk,0,0,v12kick,v12ext,13131434895,fold30,,,,
,fold30_room1_mix1257,,static,0,0,v12kick,v12ext,13131539624,fold30,,,,
,fold30_room1_mix1258,,walk,0,0,v12kick,v12ext,13131644353,fold30,,,,
,fold30_room1_mix1259,,static,0,0,v12kick,v12ext,13131749082,fold30,,,,
,fold30_room1_mix1260,,walk,0,0,v12kick,v12ext,13131853811,fold30,,,,
,fold30_room1_mix1261,,static,0,0,v12kick,v12ext,13131958540,fold30,,,,
,fold30_room1_mix1262,,walk,0,0,v12kick,v12ext,13132063269,fold30,,,,
,fold30_room1_mix1263,,static,0,0,v12kick,v12ext,13132167998,fold30,,,,
,fold30_room1_mix1264,,walk,0,0,v12kick,v12ext,13132272727,fold30,,,,
,fold30_room1_mix1265,,static,0,0,v12kick,v12ext,13132377456,fold30,,,,
,fold30_room1_mix1266,,walk,0,0,v12kick,v12ext,13132482185,fold30,,,,
,fold30_room1_mix1267,,static,0,0,v12kick,v12ext,13132586914,fold30,,,,
,fold30_room1_mix1268,,walk,0,0,v12kick,v12ext,13132691643,fold30,,,,
,fold30_room1_mix1269,,static,0,0,v12kick,v12ext,13132796372,fold30,,,,
,fold30_room1_mix1270,,walk,0,0,v12kick,v12ext,13132901101,fold30,,,,
,fold30_room1_mix1271,,static,0,0,v12kick,v12ext,13133005830,fold30,,,,
,fold30_room1_mix1272,,walk,0,0,v12kick,v12ext,13133110559,fold30,,,,
,fold30_room1_mix1273,,static,0,0,v12kick,v12ext,13133215288,fold30,,,,
,fold30_room1_mix1274,,walk,0,0,v12kick,v12ext,13133320017,fold30,,,,
,fold30_room1_mix1275,,static,0,0,v12kick,v12ext,13133424746,fold30,,,,
,fold30_room1_mix1276,,walk,0,0,v12kick,v12ext,13133529475,fold30,,,,
,fold30_room1_mix1277,,static,0,0,v12kick,v12ext,13133634204,fold30,,,,
,fold30_room1_mix1278,,walk,0,0,v12kick,v12ext,13133738933,fold30,,,,
,fold30_room1_mix1279,,static,0,0,v12kick,v12ext,13133843662,fold30,,,,
,fold30_room1_mix1280,,walk,0,0,v12kick,v12ext,13133948391,fold30,,,,
,fold30_room1_mix1281,,static,0,0,v12kick,v12ext,13134053120,fold30,,,,
,fold30_room1_mix1282,,walk,0,0,v12kick,v12ext,13134157849,fold30,,,,
,fold30_room1_mix1283,,static,0,0,v12kick,v12ext,13134262578,fold30,,,,
,fold30_room1_mix1284,,walk,0,0,v12kick,v12ext,13134367307,fold30,,,,
,fold30_room1_mix1285,,static,0,0,v12kick,v12ext,13134472036,fold30,,,,
,fold30_room1_mix1286,,walk,0,0,v12kick,v12ext,13134576765,fold30,,,,
,fold30_room1_mix1287,,static,0,0,v12kick,v12ext,13134681494,fold30,,,,
,fold30_room1_mix1288,,walk,0,0,v12kick,v12ext,13134786223,fold30,,,,
,fold30_room1_mix1289,,static,0,0,v12kick,v12ext,13134890952,fold30,,,,
,fold30_room1_mix1290,,walk,0,0,v12kick,v12ext,13134995681,fold30,,,,
,fold30_room1_mix1291,,static,0,0,v12kick,v12ext,13135100410,fold30,,,,
,fold30_room1_mix1292,,walk,0,0,v12kick,v12ext,13135205139,fold30,,,,
,fold30_room1_mix1293,,static,0,0,v12kick,v12ext,13135309868,fold30,,,,
,fold30_room1_mix1294,,walk,0,0,v12kick,v12ext,13135414597,fold30,,,,
,fold30_room1_mix1295,,static,0,0,v12kick,v12ext,13135519326,fold30,,,,
,fold30_room1_mix1296,,walk,0,0,v12kick,v12ext,13135624055,fold30,,,,
,fold30_room1_mix1297,,static,0,0,v12kick,v12ext,13135728784,fold30,,,,
,fold30_room1_mix1298,,walk,0,0,v12kick,v12ext,13135833513,fold30,,,,
,fold30_room1_mix1299,,static,0,0,v12kick,v12ext,13135938242,fold30,,,,
,fold30_room1_mix1300,,walk,0,0,v12kick,v12ext,13136042971,fold30,,,,
,fold30_room1_mix1301,,static,0,0,v12kick,v12ext,13136147700,fold30,,,,
,fold30_room1_mix1302,,walk,0,0,v12kick,v12ext,13136252429,fold30,,,,
,fold30_room1_mix1303,,static,0,0,v12kick,v12ext,13136357158,fold30,,,,
,fold30_room1_mix1304,,walk,0,0,v12kick,v12ext,13136461887,fold30,,,,
,fold30_room1_mix1305,,static,0,0,v12kick,v12ext,13136566616,fold30,,,,
,fold30_room1_mix1306,,walk,0,0,v12kick,v12ext,13136671345,fold30,,,,
,fold30_room1_mix1307,,static,0,0,v12kick,v12ext,13136776074,fold30,,,,
,fold30_room1_mix1308,,walk,0,0,v12kick,v12ext,13136880803,fold30,,,,
,fold30_room1_mix1309,,static,0,0,v12kick,v12ext,13136985532,fold30,,,,
,fold30_room1_mix1310,,walk,0,0,v12kick,v12ext,13137090261,fold30,,,,
,fold30_room1_mix1311,,static,0,0,v12kick,v12ext,13137194990,fold30,,,,
,fold30_room1_mix1312,,walk,0,0,v12kick,v12ext,13137299719,fold30,,,,
,fold30_room1_mix1313,,static,0,0,v12kick,v12ext,13137404448,fold30,,,,
,fold30_room1_mix1314,,walk,0,0,v12kick,v12ext,13137509177,fold30,,,,
,fold30_room1_mix1315,,static,0,0,v12kick,v12ext,13137613906,fold30,,,,
,fold30_room1_mix1316,,walk,0,0,v12kick,v12ext,13137718635,fold30,,,,
,fold30_room1_mix1317,,static,0,0,v12kick,v12ext,13137823364,fold30,,,,
,fold30_room1_mix1318,,walk,0,0,v12kick,v12ext,13137928093,fold30,,,,
,fold30_room1_mix1319,,static,0,0,v12kick,v12ext,13138032822,fold30,,,,
,fold30_room1_mix1320,,walk,0,0,v12kick,v12ext,13138137551,fold30,,,,
,fold30_room1_mix1321,,static,0,0,v12kick,v12ext,13138242280,fold30,,,,
,fold30_room1_mix1322,,walk,0,0,v12kick,v12ext,13138347009,fold30,,,,
,fold30_room1_mix1323,,static,0,0,v12kick,v12ext,13138451738,fold30,,,,
,fold30_room1_mix1324,,walk,0,0,v12kick,v12ext,13138556467,fold30,,,,
,fold30_room1_mix1325,,static,0,0,v12kick,v12ext,13138661196,fold30,,,,
,fold30_room1_mix1326,,walk,0,0,v12kick,v12ext,13138765925,fold30,,,,
,fold30_room1_mix1327,,static,0,0,v12kick,v12ext,13138870654,fold30,,,,
,fold30_room1_mix1328,,walk,0,0,v12kick,v12ext,13138975383,fold30,,,,
,fold30_room1_mix1329,,static,0,0,v12kick,v12ext,13139080112,fold30,,,,
,fold30_room1_mix1330,,walk,0,0,v12kick,v12ext,13139184841,fold30,,,,
,fold30_room1_mix1331,,static,0,0,v12kick,v12ext,13139289570,fold30,,,,
,fold30_room1_mix1332,,walk,0,0,v12kick,v12ext,13139394299,fold30,,,,
,fold30_room1_mix1333,,static,0,0,v12kick,v12ext,13139499028,fold30,,,,
,fold30_room1_mix1334,,walk,0,0,v12kick,v12ext,13139603757,fold30,,,,
,fold30_room1_mix1335,,static,0,0,v12kick,v12ext,13139708486,fold30,,,,
,fold30_room1_mix1336,,walk,0,0,v12kick,v12ext,13139813215,fold30,,,,
,fold30_room1_mix1337,,static,0,0,v12kick,v12ext,13139917944,fold30,,,,
,fold30_room1_mix1338,,walk,0,0,v12kick,v12ext,13140022673,fold30,,,,
,fold30_room1_mix1339,,static,0,0,v12kick,v12ext,13140127402,fold30,,,,
,fold30_room1_mix1340,,walk,0,0,v12kick,v12ext,13140232131,fold30,,,,
,fold30_room1_mix1341,,static,0,0,v12kick,v12ext,13140336860,fold30,,,,
,fold30_room1_mix1342,,walk,0,0,v12kick,v12ext,13140441589,fold30,,,,
,fold30_room1_mix1343,,static,0,0,v12kick,v12ext,13140546318,fold30,,,,
,fold30_room1_mix1344,,walk,0,0,v12kick,v12ext,13140651047,fold30,,,,
,fold30_room1_mix1345,,static,0,0,v12kick,v12ext,13140755776,fold30,,,,
,fold30_room1_mix1346,,walk,0,0,v12kick,v12ext,13140860505,fold30,,,,
,fold30_room1_mix1347,,static,0,0,v12kick,v12ext,13140965234,fold30,,,,
,fold30_room1_mix1348,,walk,0,0,v12kick,v12ext,13141069963,fold30,,,,
,fold30_room1_mix1349,,static,0,0,v12kick,v12ext,13141174692,fold30,,,,
,fold30_room1_mix1350,,walk,0,0,v12kick,v12ext,13141279421,fold30,,,,
,fold30_room1_mix1351,,static,0,0,v12kick,v12ext,13141384150,fold30,,,,
,fold30_room1_mix1352,,walk,0,0,v12kick,v12ext,13141488879,fold30,,,,
,fold30_room1_mix1353,,static,0,0,v12kick,v12ext,13141593608,fold30,,,,
,fold30_room1_mix1354,,walk,0,0,v12kick,v12ext,13141698337,fold30,,,,
,fold30_room1_mix1355,,static,0,0,v12kick,v12ext,13141803066,fold30,,,,
,fold30_room1_mix1356,,walk,0,0,v12kick,v12ext,13141907795,fold30,,,,
,fold30_room1_mix1357,,static,0,0,v12kick,v12ext,13142012524,fold30,,,,
,fold30_room1_mix1358,,walk,0,0,v12kick,v12ext,13142117253,fold30,,,,
,fold30_room1_mix1359,,static,0,0,v12kick,v12ext,13142221982,fold30,,,,
,fold30_room1_mix1360,,walk,0,0,v12kick,v12ext,13142326711,fold30,,,,
,fold30_room1_mix1361,,static,0,0,v12kick,v12ext,13142431440,fold30,,,,
,fold30_room1_mix1362,,walk,0,0,v12kick,v12ext,13142536169,fold30,,,,
,fold30_room1_mix1363,,static,0,0,v12kick,v12ext,13142640898,fold30,,,,
,fold30_room1_mix1364,,walk,0,0,v12kick,v12ext,13142745627,fold30,,,,
,fold30_room1_mix1365,,static,0,0,v12kick,v12ext,13142850356,fold30,,,,
,fold30_room1_mix1366,,walk,0,0,v12kick,v12ext,13142955085,fold30,,,,
,fold30_room1_mix1367,,static,0,0,v12kick,v12ext,13143059814,fold30,,,,
,fold30_room1_mix1368,,walk,0,0,v12kick,v12ext,13143164543,fold30,,,,
,fold30_room1_mix1369,,static,0,0,v12kick,v12ext,13143269272,fold30,,,,
,fold30_room1_mix1370,,walk,0,0,v12kick,v12ext,13143374001,fold30,,,,
,fold30_room1_mix1371,,static,0,0,v12kick,v12ext,13143478730,fold30,,,,
,fold30_room1_mix1372,,walk,0,0,v12kick,v12ext,13143583459,fold30,,,,
,fold30_room1_mix1373,,static,0,0,v12kick,v12ext,13143688188,fold30,,,,
,fold30_room1_mix1374,,walk,0,0,v12kick,v12ext,13143792917,fold30,,,,
,fold30_room1_mix1375,,static,0,0,v12kick,v12ext,13143897646,fold30,,,,
,fold30_room1_mix1376,,walk,0,0,v12kick,v12ext,13144002375,fold30,,,,
,fold30_room1_mix1377,,static,0,0,v12kick,v12ext,13144107104,fold30,,,,
,fold30_room1_mix1378,,walk,0,0,v12kick,v12ext,13144211833,fold30,,,,
,fold30_room1_mix1379,,static,0,0,v12kick,v12ext,13144316562,fold30,,,,
,fold30_room1_mix1380,,walk,0,0,v12kick,v12ext,13144421291,fold30,,,,
,fold30_room1_mix1381,,static,0,0,v12kick,v12ext,13144526020,fold30,,,,
,fold30_room1_mix1382,,walk,0,0,v12kick,v12ext,13144630749,fold30,,,,
,fold30_room1_mix1383,,static,0,0,v12kick,v12ext,13144735478,fold30,,,,
,fold30_room1_mix1384,,walk,0,0,v12kick,v12ext,13144840207,fold30,,,,
,fold30_room1_mix1385,,static,0,0,v12kick,v12ext,13144944936,fold30,,,,
,fold30_room1_mix1386,,walk,0,0,v12kick,v12ext,13145049665,fold30,,,,
,fold30_room1_mix1387,,static,0,0,v12kick,v12ext,13145154394,fold30,,,,
,fold30_room1_mix1388,,walk,0,0,v12kick,v12ext,13145259123,fold30,,,,
,fold30_room1_mix1389,,static,0,0,v12kick,v12ext,13145363852,fold30,,,,
,fold30_room1_mix1390,,walk,0,0,v12kick,v12ext,13145468581,fold30,,,,
,fold30_room1_mix1391,,static,0,0,v12kick,v12ext,13145573310,fold30,,,,
,fold30_room1_mix1392,,walk,0,0,v12kick,v12ext,13145678039,fold30,,,,
,fold30_room1_mix1393,,static,0,0,v12kick,v12ext,13145782768,fold30,,,,
,fold30_room1_mix1394,,walk,0,0,v12kick,v12ext,13145887497,fold30,,,,
,fold30_room1_mix1395,,static,0,0,v12kick,v12ext,13145992226,fold30,,,,
,fold30_room1_mix1396,,walk,0,0,v12kick,v12ext,13146096955,fold30,,,,
,fold30_room1_mix1397,,static,0,0,v12kick,v12ext,13146201684,fold30,,,,
,fold30_room1_mix1398,,walk,0,0,v12kick,v12ext,13146306413,fold30,,,,
,fold30_room1_mix1399,,static,0,0,v12kick,v12ext,13146411142,fold30,,,,
,fold30_room1_mix1400,,walk,0,0,v12kick,v12ext,13146515871,fold30,,,,
,fold30_room1_mix1401,,static,0,0,v12kick,v12ext,13146620600,fold30,,,,
,fold30_room1_mix1402,,walk,0,0,v12kick,v12ext,13146725329,fold30,,,,
,fold30_room1_mix1403,,static,0,0,v12kick,v12ext,13146830058,fold30,,,,
,fold30_room1_mix1404,,walk,0,0,v12kick,v12ext,13146934787,fold30,,,,
,fold30_room1_mix1405,,static,0,0,v12kick,v12ext,13147039516,fold30,,,,
,fold30_room1_mix1406,,walk,0,0,v12kick,v12ext,13147144245,fold30,,,,
,fold30_room1_mix1407,,static,0,0,v12kick,v12ext,13147248974,fold30,,,,
,fold30_room1_mix1408,,walk,0,0,v12kick,v12ext,13147353703,fold30,,,,
,fold30_room1_mix1409,,static,0,0,v12kick,v12ext,13147458432,fold30,,,,
,fold30_room1_mix1410,,walk,0,0,v12kick,v12ext,13147563161,fold30,,,,
,fold30_room1_mix1411,,static,0,0,v12kick,v12ext,13147667890,fold30,,,,
,fold30_room1_mix1412,,walk,0,0,v12kick,v12ext,13147772619,fold30,,,,
,fold30_room1_mix1413,,static,0,0,v12kick,v12ext,13147877348,fold30,,,,
,fold30_room1_mix1414,,walk,0,0,v12kick,v12ext,13147982077,fold30,,,,
,fold30_room1_mix1415,,static,0,0,v12kick,v12ext,13148086806,fold30,,,,
,fold30_room1_mix1416,,walk,0,0,v12kick,v12ext,13148191535,fold30,,,,
,fold30_room1_mix1417,,static,0,0,v12kick,v12ext,13148296264,fold30,,,,
,fold30_room1_mix1418,,walk,0,0,v12kick,v12ext,13148400993,fold30,,,,
,fold30_room1_mix1419,,static,0,0,v12kick,v12ext,13148505722,fold30,,,,
,fold30_room1_mix1420,,walk,0,0,v12kick,v12ext,13148610451,fold30,,,,
,fold30_room1_mix1421,,static,0,0,v12kick,v12ext,13148715180,fold30,,,,
,fold30_room1_mix1422,,walk,0,0,v12kick,v12ext,13148819909,fold30,,,,
,fold30_room1_mix1423,,static,0,0,v12kick,v12ext,13148924638,fold30,,,,
,fold30_room1_mix1424,,walk,0,0,v12kick,v12ext,13149029367,fold30,,,,
,fold30_room1_mix1425,,static,0,0,v12kick,v12ext,13149134096,fold30,,,,
,fold30_room1_mix1426,,walk,0,0,v12bike,v12ext,13149238825,fold30,,,,
,fold30_room1_mix1427,,static,0,0,v12bike,v12ext,13149343554,fold30,,,,
,fold30_room1_mix1428,,walk,0,0,v12bike,v12ext,13149448283,fold30,,,,
,fold30_room1_mix1429,,static,0,0,v12bike,v12ext,13149553012,fold30,,,,
,fold30_room1_mix1430,,walk,0,0,v12bike,v12ext,13149657741,fold30,,,,
,fold30_room1_mix1431,,static,0,0,v12bike,v12ext,13149762470,fold30,,,,
,fold30_room1_mix1432,,walk,0,0,v12bike,v12ext,13149867199,fold30,,,,
,fold30_room1_mix1433,,static,0,0,v12bike,v12ext,13149971928,fold30,,,,
,fold30_room1_mix1434,,walk,0,0,v12bike,v12ext,13150076657,fold30,,,,
,fold30_room1_mix1435,,static,0,0,v12bike,v12ext,13150181386,fold30,,,,
,fold30_room1_mix1436,,walk,0,0,v12bike,v12ext,13150286115,fold30,,,,
,fold30_room1_mix1437,,static,0,0,v12bike,v12ext,13150390844,fold30,,,,
,fold30_room1_mix1438,,walk,0,0,v12bike,v12ext,13150495573,fold30,,,,
,fold30_room1_mix1439,,static,0,0,v12bike,v12ext,13150600302,fold30,,,,
,fold30_room1_mix1440,,walk,0,0,v12bike,v12ext,13150705031,fold30,,,,
,fold30_room1_mix1441,,static,0,0,v12bike,v12ext,13150809760,fold30,,,,
,fold30_room1_mix1442,,walk,0,0,v12bike,v12ext,13150914489,fold30,,,,
,fold30_room1_mix1443,,static,0,0,v12bike,v12ext,13151019218,fold30,,,,
,fold30_room1_mix1444,,walk,0,0,v12bike,v12ext,13151123947,fold30,,,,
,fold30_room1_mix1445,,static,0,0,v12bike,v12ext,13151228676,fold30,,,,
,fold30_room1_mix1446,,walk,0,0,v12bike,v12ext,13151333405,fold30,,,,
,fold30_room1_mix1447,,static,0,0,v12bike,v12ext,13151438134,fold30,,,,
,fold30_room1_mix1448,,walk,0,0,v12bike,v12ext,13151542863,fold30,,,,
,fold30_room1_mix1449,,static,0,0,v12bike,v12ext,13151647592,fold30,,,,
,fold30_room1_mix1450,,walk,0,0,v12bike,v12ext,13151752321,fold30,,,,
,fold30_room1_mix1451,,static,0,0,v12bike,v12ext,13151857050,fold30,,,,
,fold30_room1_mix1452,,walk,0,0,v12bike,v12ext,13151961779,fold30,,,,
,fold30_room1_mix1453,,static,0,0,v12bike,v12ext,13152066508,fold30,,,,
,fold30_room1_mix1454,,walk,0,0,v12bike,v12ext,13152171237,fold30,,,,
,fold30_room1_mix1455,,static,0,0,v12bike,v12ext,13152275966,fold30,,,,
,fold30_room1_mix1456,,walk,0,0,v12bike,v12ext,13152380695,fold30,,,,
,fold30_room1_mix1457,,static,0,0,v12bike,v12ext,13152485424,fold30,,,,
,fold30_room1_mix1458,,walk,0,0,v12bike,v12ext,13152590153,fold30,,,,
,fold30_room1_mix1459,,static,0,0,v12bike,v12ext,13152694882,fold30,,,,
,fold30_room1_mix1460,,walk,0,0,v12bike,v12ext,13152799611,fold30,,,,
,fold30_room1_mix1461,,static,0,0,v12bike,v12ext,13152904340,fold30,,,,
,fold30_room1_mix1462,,walk,0,0,v12bike,v12ext,13153009069,fold30,,,,
,fold30_room1_mix1463,,static,0,0,v12bike,v12ext,13153113798,fold30,,,,
,fold30_room1_mix1464,,walk,0,0,v12bike,v12ext,13153218527,fold30,,,,
,fold30_room1_mix1465,,static,0,0,v12bike,v12ext,13153323256,fold30,,,,
,fold30_room1_mix1466,,walk,0,0,v12bike,v12ext,13153427985,fold30,,,,
,fold30_room1_mix1467,,static,0,0,v12bike,v12ext,13153532714,fold30,,,,
,fold30_room1_mix1468,,walk,0,0,v12bike,v12ext,13153637443,fold30,,,,
,fold30_room1_mix1469,,static,0,0,v12bike,v12ext,13153742172,fold30,,,,
,fold30_room1_mix1470,,walk,0,0,v12bike,v12ext,13153846901,fold30,,,,
,fold30_room1_mix1471,,static,0,0,v12bike,v12ext,13153951630,fold30,,,,
,fold30_room1_mix1472,,walk,0,0,v12bike,v12ext,13154056359,fold30,,,,
,fold30_room1_mix1473,,static,0,0,v12bike,v12ext,13154161088,fold30,,,,
,fold30_room1_mix1474,,walk,0,0,v12bike,v12ext,13154265817,fold30,,,,
,fold30_room1_mix1475,,static,0,0,v12bike,v12ext,13154370546,fold30,,,,
,fold30_room1_mix1476,,walk,0,0,v12bike,v12ext,13154475275,fold30,,,,
,fold30_room1_mix1477,,static,0,0,v12bike,v12ext,13154580004,fold30,,,,
,fold30_room1_mix1478,,walk,0,0,v12bike,v12ext,13154684733,fold30,,,,
,fold30_room1_mix1479,,static,0,0,v12bike,v12ext,13154789462,fold30,,,,
,fold30_room1_mix1480,,walk,0,0,v12bike,v12ext,13154894191,fold30,,,,
,fold30_room1_mix1481,,static,0,0,v12bike,v12ext,13154998920,fold30,,,,
,fold30_room1_mix1482,,walk,0,0,v12bike,v12ext,13155103649,fold30,,,,
,fold30_room1_mix1483,,static,0,0,v12bike,v12ext,13155208378,fold30,,,,
,fold30_room1_mix1484,,walk,0,0,v12bike,v12ext,13155313107,fold30,,,,
,fold30_room1_mix1485,,static,0,0,v12bike,v12ext,13155417836,fold30,,,,
,fold30_room1_mix1486,,walk,0,0,v12bike,v12ext,13155522565,fold30,,,,
,fold30_room1_mix1487,,static,0,0,v12bike,v12ext,13155627294,fold30,,,,
,fold30_room1_mix1488,,walk,0,0,v12bike,v12ext,13155732023,fold30,,,,
,fold30_room1_mix1489,,static,0,0,v12bike,v12ext,13155836752,fold30,,,,
,fold30_room1_mix1490,,walk,0,0,v12bike,v12ext,13155941481,fold30,,,,
,fold30_room1_mix1491,,static,0,0,v12bike,v12ext,13156046210,fold30,,,,
,fold30_room1_mix1492,,walk,0,0,v12bike,v12ext,13156150939,fold30,,,,
,fold30_room1_mix1493,,static,0,0,v12bike,v12ext,13156255668,fold30,,,,
,fold30_room1_mix1494,,walk,0,0,v12bike,v12ext,13156360397,fold30,,,,
,fold30_room1_mix1495,,static,0,0,v12bike,v12ext,13156465126,fold30,,,,
,fold30_room1_mix1496,,walk,0,0,v12bike,v12ext,13156569855,fold30,,,,
,fold30_room1_mix1497,,static,0,0,v12bike,v12ext,13156674584,fold30,,,,
,fold30_room1_mix1498,,walk,0,0,v12bike,v12ext,13156779313,fold30,,,,
,fold30_room1_mix1499,,static,0,0,v12bike,v12ext,13156884042,fold30,,,,
,fold30_room1_mix1500,,walk,0,0,v12bike,v12ext,13156988771,fold30,,,,
,fold30_room1_mix1501,,static,0,0,v12bike,v12ext,13157093500,fold30,,,,
,fold30_room1_mix1502,,walk,0,0,v12bike,v12ext,13157198229,fold30,,,,
,fold30_room1_mix1503,,static,0,0,v12bike,v12ext,13157302958,fold30,,,,
,fold30_room1_mix1504,,walk,0,0,v12bike,v12ext,13157407687,fold30,,,,
,fold30_room1_mix1505,,static,0,0,v12bike,v12ext,13157512416,fold30,,,,
,fold30_room1_mix1506,,walk,0,0,v12bike,v12ext,13157617145,fold30,,,,
,fold30_room1_mix1507,,static,0,0,v12bike,v12ext,13157721874,fold30,,,,
,fold30_room1_mix1508,,walk,0,0,v12bike,v12ext,13157826603,fold30,,,,
,fold30_room1_mix1509,,static,0,0,v12bike,v12ext,13157931332,fold30,,,,
,fold30_room1_mix1510,,walk,0,0,v12bike,v12ext,13158036061,fold30,,,,
,fold30_room1_mix1511,,static,0,0,v12bike,v12ext,13158140790,fold30,,,,
,fold30_room1_mix1512,,walk,0,0,v12bike,v12ext,13158245519,fold30,,,,
,fold30_room1_mix1513,,static,0,0,v12bike,v12ext,13158350248,fold30,,,,
,fold30_room1_mix1514,,walk,0,0,v12bike,v12ext,13158454977,fold30,,,,
,fold30_room1_mix1515,,static,0,0,v12bike,v12ext,13158559706,fold30,,,,
,fold30_room1_mix1516,,walk,0,0,v12bike,v12ext,13158664435,fold30,,,,
,fold30_room1_mix1517,,static,0,0,v12bike,v12ext,13158769164,fold30,,,,
