clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car,rain,rain_rate,rain_dba,grammar,close_slow,cs_cpa_m,cs_speed_kmh,cs_level_adj_db
fold1_room1_mix0235,fold1,walk,1,crossing,L,,,safe,R,v11core,12420025885,arterial,2,,,,v13,,,,
fold1_room1_mix0236,fold1,static,2,siren,L,backup_beep,L,safe,R,v11core,12420025886,daily,1,,,,v13,,,,
fold1_room1_mix0237,fold1,walk,1,horn,L,,,safe,R,v11core,12420025887,daily,1,moderate,600,53.2,v13,,,,
fold1_room1_mix0238,fold1,walk,2,bike_bell,R,crossing,L,critical,R,v11core,12420025888,daily,2,,,,v14,1,1.09,10.0,-6.8
fold1_room1_mix0239,fold1,static,0,,,,,safe,L,v11core,12420025889,residential,1,,,,v13,,,,
fold1_room1_mix0240,fold1,walk,0,,,,,safe,L,v11core,12420025890,residential,1,,,,v13,,,,
fold1_room1_mix0241,fold1,walk,0,,,,,safe,R,v11core,12420025891,residential,2,moderate,600,55.9,v13,,,,
fold1_room1_mix0242,fold1,static,1,backup_beep,R,,,safe,R,v11core,12420025892,arterial,3,,,,v13,,,,
fold1_room1_mix0243,fold1,walk,1,bike_bell,R,,,caution,L,v11core,12420025893,daily,1,,,,v13,,,,
fold1_room1_mix0244,fold1,walk,1,horn,R,,,safe,L,v11core,12420025894,daily,1,,,,v13,,,,
fold1_room1_mix0245,fold1,walk,0,,,,,caution,R,v11core,12420025895,residential,1,light,150,45.1,v13,,,,
fold1_room1_mix0246,fold1,walk,1,siren,L,,,safe,R,v11core,12420025896,arterial,1,,,,v13,,,,
fold1_room1_mix0247,fold1,walk,2,siren,R,horn,R,safe,R,v11core,12420025897,arterial,2,moderate,600,54.9,v13,,,,
fold1_room1_mix0248,fold1,walk,1,backup_beep,L,,,safe,L,v11core,12420025898,daily,1,,,,v13,,,,
fold1_room1_mix0249,fold1,walk,1,crossing,L,,,safe,R,v11core,12420025899,arterial,3,light,150,47.2,v13,,,,
fold1_room1_mix0250,fold1,walk,1,backup_beep,R,,,na,,v11core,12420025900,residential,0,,,,v13,,,,
fold1_room1_mix0251,fold1,static,1,bike_bell,R,,,caution,R,v11core,12420025901,daily,2,,,,v13,,,,
fold1_room1_mix0252,fold1,walk,0,,,,,safe,R,v11core,12420025902,daily,1,,,,v13,,,,
fold1_room1_mix0253,fold1,walk,0,,,,,critical,L,v11core,12420025903,residential,1,,,,v14,,,,
fold1_room1_mix0254,fold1,walk,0,,,,,safe,L,v11core,12420025904,arterial,2,light,150,48.7,v13,,,,
fold1_room1_mix0255,fold1,static,2,backup_beep,R,backup_beep,L,critical,L,v11core,12420025905,daily,1,,,,v14,,,,
fold1_room1_mix0256,fold1,walk,0,,,,,caution,R,v11core,12420025906,residential,1,,,,v13,,,,
fold1_room1_mix0257,fold1,walk,1,bike_bell,R,,,critical,R,v11core,12420025907,daily,1,,,,v14,,,,
fold1_room1_mix0258,fold1,walk,2,siren,R,bike_bell,R,critical,L,v11core,12420025908,daily,3,light,150,47.7,v14,,,,
fold1_room1_mix0259,fold1,static,0,,,,,safe,L,v11core,12420025909,daily,2,,,,v13,,,,
fold1_room1_mix0260,fold1,walk,0,,,,,na,,v11core,12420025910,residential,0,,,,v13,,,,
fold1_room1_mix0261,fold1,static,1,siren,L,,,critical,L,v11core,12420025911,residential,2,,,,v14,,,,
fold1_room1_mix0262,fold1,walk,0,,,,,caution,R,v11core,12420025912,residential,1,,,,v13,,,,
fold1_room1_mix0263,fold1,walk,1,backup_beep,L,,,critical,L,v11core,12420025913,daily,1,,,,v14,1,0.81,7.6,-7.9
fold1_room1_mix0264,fold1,walk,0,,,,,critical,R,v11core,12420025914,arterial,3,,,,v13,,,,
fold1_room1_mix0265,fold1,static,1,horn,L,,,na,,v11core,12420025915,residential,0,,,,v13,,,,
fold1_room1_mix0266,fold1,walk,0,,,,,na,,v11core,12420025916,residential,0,moderate,600,56.1,v13,,,,
fold1_room1_mix0267,fold1,walk,2,backup_beep,L,crossing,R,na,,v11core,12420025917,residential,0,,,,v13,,,,
fold1_room1_mix0268,fold1,walk,1,backup_beep,R,,,caution,L,v11core,12420025918,arterial,3,,,,v13,,,,
fold1_room1_mix0269,fold1,walk,0,,,,,caution,L,v11core,12420025919,daily,3,,,,v13,,,,
fold1_room1_mix0270,fold1,walk,0,,,,,caution,L,v11core,12420025920,arterial,3,,,,v13,,,,
fold1_room1_mix0271,fold1,walk,1,crossing,R,,,safe,R,v11core,12420025921,daily,3,,,,v13,,,,
fold1_room1_mix0272,fold1,walk,0,,,,,critical,R,v11core,12420025922,residential,1,,,,v14,1,0.96,6.9,-6.1
fold1_room1_mix0273,fold1,walk,0,,,,,critical,R,v11core,12420025923,arterial,3,,,,v13,,,,
fold1_room1_mix0274,fold1,walk,0,,,,,critical,R,v11core,12420025924,daily,1,,,,v14,1,0.89,7.1,-7.6
fold1_room1_mix0275,fold1,walk,0,,,,,caution,R,v11core,12420025925,residential,1,,,,v13,,,,
fold1_room1_mix0276,fold1,static,1,bike_bell,R,,,na,,v11core,12420025926,residential,0,light,150,45.3,v13,,,,
fold1_room1_mix0277,fold1,static,0,,,,,safe,L,v11core,12420025927,daily,1,moderate,600,57.3,v13,,,,
fold1_room1_mix0278,fold1,walk,1,bike_bell,R,,,safe,R,v11core,12420025928,residential,1,,,,v13,,,,
fold1_room1_mix0279,fold1,walk,0,,,,,caution,L,v11core,12420025929,residential,1,light,150,49.5,v13,,,,
fold1_room1_mix0280,fold1,walk,2,siren,L,siren,R,caution,R,v11core,12420025930,daily,1,light,150,45.4,v13,,,,
fold1_room1_mix0281,fold1,static,1,horn,L,,,caution,R,v11core,12420025931,daily,1,,,,v13,,,,
fold1_room1_mix0282,fold1,walk,1,backup_beep,R,,,na,,v11core,12420025932,residential,0,,,,v13,,,,
fold1_room1_mix0283,fold1,static,1,bike_bell,L,,,na,,v11core,12420025933,residential,0,,,,v13,,,,
fold1_room1_mix0284,fold1,walk,1,backup_beep,L,,,caution,R,v11core,12420025934,daily,1,,,,v13,,,,
fold1_room1_mix0285,fold1,walk,1,bike_bell,L,,,caution,L,v11core,12420025935,residential,1,,,,v13,,,,
fold1_room1_mix0286,fold1,static,2,backup_beep,L,crossing,L,caution,L,v11core,12420025936,arterial,1,,,,v13,,,,
fold1_room1_mix0287,fold1,walk,0,,,,,safe,L,v11core,12420025937,arterial,1,,,,v13,,,,
fold1_room1_mix0288,fold1,walk,1,horn,L,,,na,,v11core,12420025938,residential,0,,,,v13,,,,
fold1_room1_mix0289,fold1,walk,1,siren,L,,,critical,R,v11core,12420025939,residential,1,,,,v14,,,,
fold1_room1_mix0290,fold1,walk,1,siren,L,,,safe,L,v11core,12420025940,arterial,2,light,150,46.2,v13,,,,
fold1_room1_mix0291,fold1,walk,1,crossing,L,,,caution,R,v11core,12420025941,daily,1,,,,v13,,,,
fold1_room1_mix0292,fold1,walk,0,,,,,critical,L,v11core,12420025942,residential,1,,,,v14,,,,
fold1_room1_mix0293,fold1,walk,1,crossing,L,,,critical,L,v11core,12420025943,daily,1,light,150,47.3,v14,1,0.86,5.9,-9.4
fold1_room1_mix0294,fold1,static,0,,,,,safe,L,v11core,12420025944,daily,1,,,,v13,,,,
fold1_room1_mix0295,fold1,walk,0,,,,,critical,L,v11core,12420025945,daily,3,,,,v14,,,,
fold1_room1_mix0296,fold1,walk,1,crossing,L,,,na,,v11core,12420025946,daily,0,light,150,49.3,v13,,,,
fold1_room1_mix0297,fold1,static,0,,,,,na,,v11core,12420025947,residential,0,,,,v13,,,,
fold1_room1_mix0298,fold1,walk,0,,,,,caution,R,v11core,12420025948,daily,1,,,,v13,,,,
fold1_room1_mix0299,fold1,walk,0,,,,,caution,R,v11core,12420025949,residential,1,moderate,600,54.9,v13,,,,
fold1_room1_mix0300,fold1,walk,1,bike_bell,R,,,critical,R,v11core,12420025950,daily,2,,,,v14,,,,
fold1_room1_mix0301,fold1,walk,0,,,,,na,,v11core,12420025951,daily,0,,,,v13,,,,
fold1_room1_mix0302,fold1,static,1,crossing,R,,,caution,L,v11core,12420025952,arterial,3,,,,v13,,,,
fold1_room1_mix0303,fold1,walk,1,bike_bell,R,,,na,,v11core,12420025953,residential,0,,,,v13,,,,
fold1_room1_mix0304,fold1,static,2,siren,L,bike_bell,L,caution,L,v11core,12420025954,arterial,1,,,,v13,,,,
fold1_room1_mix0305,fold1,walk,1,backup_beep,L,,,safe,L,v11core,12420025955,daily,1,moderate,600,56.9,v13,,,,
fold1_room1_mix0306,fold1,walk,1,horn,R,,,na,,v11core,12420025956,residential,0,moderate,600,58.0,v13,,,,
fold1_room1_mix0307,fold1,walk,0,,,,,caution,L,v11core,12420025957,residential,1,,,,v13,,,,
fold1_room1_mix0308,fold1,static,1,backup_beep,L,,,caution,L,v11core,12420025958,arterial,3,,,,v13,,,,
fold1_room1_mix0309,fold1,static,0,,,,,safe,L,v11core,12420025959,daily,1,,,,v13,,,,
fold1_room1_mix0310,fold1,static,1,siren,L,,,caution,R,v11core,12420025960,arterial,2,,,,v13,,,,
fold1_room1_mix0311,fold1,walk,0,,,,,caution,R,v11core,12420025961,daily,1,,,,v13,,,,
fold1_room1_mix0312,fold1,static,2,siren,R,crossing,R,safe,R,v11core,12420025962,residential,2,,,,v13,,,,
fold1_room1_mix0313,fold1,static,1,crossing,R,,,safe,R,v11core,12420025963,residential,1,,,,v13,,,,
fold1_room1_mix0314,fold1,walk,1,siren,L,,,caution,R,v11core,12420025964,residential,1,,,,v13,,,,
fold1_room1_mix0315,fold1,walk,2,siren,L,crossing,R,safe,L,v11core,12420025965,daily,1,,,,v13,,,,
fold1_room1_mix0316,fold1,walk,0,,,,,na,,v11core,12420025966,daily,0,,,,v13,,,,
fold1_room1_mix0317,fold1,walk,0,,,,,critical,L,v11core,12420025967,daily,1,,,,v14,,,,
fold1_room1_mix0318,fold1,static,0,,,,,na,,v11core,12420025968,residential,0,,,,v13,,,,
fold1_room1_mix0319,fold1,walk,1,horn,R,,,safe,L,v11core,12420025969,arterial,3,,,,v13,,,,
fold1_room1_mix0320,fold1,walk,0,,,,,critical,L,v11core,12420025970,arterial,2,,,,v13,,,,
fold1_room1_mix0321,fold1,static,0,,,,,caution,R,v11core,12420025971,arterial,3,,,,v13,,,,
fold1_room1_mix0322,fold1,static,1,horn,R,,,safe,R,v11core,12420025972,daily,2,moderate,600,54.2,v13,,,,
fold1_room1_mix0323,fold1,walk,2,backup_beep,L,backup_beep,R,safe,R,v11core,12420025973,daily,2,,,,v13,,,,
fold1_room1_mix0324,fold1,walk,0,,,,,na,,v11core,12420025974,residential,0,light,150,48.3,v13,,,,
fold1_room1_mix0325,fold1,static,2,backup_beep,R,bike_bell,R,safe,R,v11core,12420025975,daily,2,,,,v13,,,,
fold1_room1_mix0326,fold1,walk,1,horn,L,,,safe,R,v11core,12420025976,residential,1,,,,v13,,,,
fold1_room1_mix0327,fold1,walk,2,siren,L,backup_beep,L,caution,L,v11core,12420025977,arterial,3,light,150,49.8,v13,,,,
fold1_room1_mix0328,fold1,walk,1,horn,R,,,caution,R,v11core,12420025978,arterial,3,,,,v13,,,,
fold1_room1_mix0329,fold1,static,1,horn,L,,,critical,L,v11core,12420025979,residential,1,,,,v14,,,,
fold1_room1_mix0330,fold1,walk,0,,,,,caution,R,v11core,12420025980,residential,1,,,,v13,,,,
fold1_room1_mix0331,fold1,walk,1,crossing,L,,,safe,R,v11core,12420025981,daily,1,,,,v13,,,,
fold1_room1_mix0332,fold1,static,1,crossing,L,,,na,,v11core,12420025982,residential,0,light,150,49.2,v13,,,,
fold1_room1_mix0333,fold1,static,1,backup_beep,L,,,caution,R,v11core,12420025983,arterial,2,,,,v13,,,,
fold1_room1_mix0334,fold1,walk,1,bike_bell,R,,,critical,L,v11core,12420025984,daily,1,light,150,48.3,v14,,,,
fold1_room1_mix0335,fold1,walk,2,siren,L,horn,R,critical,R,v11core,12420025985,arterial,2,,,,v13,,,,
fold1_room1_mix0336,fold1,walk,0,,,,,caution,L,v11core,12420025986,residential,1,,,,v13,,,,
fold1_room1_mix0337,fold1,static,1,horn,R,,,na,,v11core,12420025987,residential,0,,,,v13,,,,
fold1_room1_mix0338,fold1,walk,0,,,,,caution,L,v11core,12420025988,daily,2,light,150,48.8,v13,,,,
fold1_room1_mix0339,fold1,walk,1,backup_beep,R,,,caution,R,v11core,12420025989,residential,1,,,,v13,,,,
fold1_room1_mix0340,fold1,walk,2,horn,R,bike_bell,R,na,,v11core,12420025990,residential,0,,,,v13,,,,
fold1_room1_mix0341,fold1,walk,2,horn,L,backup_beep,L,na,,v11core,12420025991,daily,0,,,,v13,,,,
fold1_room1_mix0342,fold1,walk,1,backup_beep,R,,,na,,v11core,12420025992,residential,0,,,,v13,,,,
fold1_room1_mix0343,fold1,static,1,horn,L,,,caution,L,v11core,12420025993,arterial,3,,,,v13,,,,
fold1_room1_mix0344,fold1,walk,0,,,,,safe,R,v11core,12420025994,daily,1,,,,v13,,,,
fold1_room1_mix0345,fold1,static,0,,,,,safe,R,v11core,12420025995,daily,2,,,,v13,,,,
fold1_room1_mix0346,fold1,walk,1,bike_bell,L,,,na,,v11core,12420025996,residential,0,,,,v13,,,,
fold1_room1_mix0347,fold1,walk,0,,,,,safe,L,v11core,12420025997,residential,1,light,150,46.0,v13,,,,
fold1_room1_mix0348,fold1,walk,0,,,,,critical,R,v11core,12420025998,arterial,1,heavy,2500,63.3,v13,,,,
fold1_room1_mix0349,fold1,walk,0,,,,,na,,v11core,12420025999,residential,0,,,,v13,,,,
fold1_room1_mix0350,fold1,walk,0,,,,,safe,R,v11core,12420026000,daily,1,,,,v13,,,,
fold1_room1_mix0351,fold1,static,2,horn,R,crossing,R,critical,L,v11core,12420026001,daily,2,,,,v14,,,,
fold1_room1_mix0352,fold1,walk,0,,,,,safe,L,v11core,12420026002,arterial,2,,,,v13,,,,
fold1_room1_mix0353,fold1,walk,0,,,,,safe,R,v11core,12420026003,daily,2,,,,v13,,,,
fold1_room1_mix0354,fold1,walk,1,backup_beep,R,,,safe,L,v11core,12420026004,residential,1,,,,v13,,,,
fold1_room1_mix0355,fold1,walk,2,siren,L,bike_bell,R,na,,v11core,12420026005,residential,0,,,,v13,,,,
fold1_room1_mix0356,fold1,walk,0,,,,,safe,R,v11core,12420026006,daily,1,heavy,2500,63.1,v13,,,,
fold1_room1_mix0357,fold1,static,2,horn,L,backup_beep,R,caution,R,v11core,12420026007,residential,1,,,,v13,,,,
fold1_room1_mix0358,fold1,static,0,,,,,safe,L,v11core,12420026008,daily,1,,,,v13,,,,
fold1_room1_mix0359,fold1,walk,1,bike_bell,R,,,na,,v11core,12420026009,residential,0,,,,v13,,,,
fold1_room1_mix0360,fold1,walk,2,siren,R,bike_bell,R,safe,R,v11core,12420026010,daily,2,light,150,48.9,v13,,,,
fold1_room1_mix0361,fold1,static,0,,,,,critical,L,v11core,12420026011,daily,2,,,,v14,1,1.13,9.4,-6.9
fold1_room1_mix0362,fold1,walk,0,,,,,caution,L,v11core,12420026012,arterial,1,light,150,47.7,v13,,,,
fold1_room1_mix0363,fold1,static,1,horn,L,,,caution,L,v11core,12420026013,arterial,3,moderate,600,57.5,v13,,,,
fold1_room1_mix0364,fold1,walk,0,,,,,na,,v11core,12420026014,residential,0,,,,v13,,,,
fold1_room1_mix0365,fold1,walk,0,,,,,safe,L,v11core,12420026015,residential,2,,,,v13,,,,
fold1_room1_mix0366,fold1,walk,0,,,,,caution,L,v11core,12420026016,arterial,2,,,,v13,,,,
fold1_room1_mix0367,fold1,static,1,backup_beep,R,,,safe,L,v11core,12420026017,daily,2,,,,v13,,,,
fold1_room1_mix0368,fold1,walk,0,,,,,safe,L,v11core,12420026018,arterial,2,,,,v13,,,,
fold1_room1_mix0369,fold1,walk,0,,,,,na,,v11core,12420026019,residential,0,,,,v13,,,,
fold1_room1_mix0370,fold1,static,1,bike_bell,R,,,critical,R,v11core,12420026020,daily,1,,,,v14,,,,
fold1_room1_mix0371,fold1,walk,1,backup_beep,L,,,na,,v11core,12420026021,residential,0,,,,v13,,,,
fold1_room1_mix0372,fold1,walk,2,bike_bell,R,bike_bell,L,caution,R,v11core,12420026022,daily,2,,,,v13,,,,
fold1_room1_mix0373,fold1,walk,1,crossing,L,,,na,,v11core,12420026023,residential,0,light,150,47.0,v13,,,,
fold1_room1_mix0374,fold1,static,1,siren,L,,,safe,L,v11core,12420026024,daily,1,,,,v13,,,,
fold1_room1_mix0375,fold1,static,0,,,,,safe,L,v11core,12420026025,daily,1,,,,v13,,,,
fold1_room1_mix0376,fold1,walk,1,bike_bell,R,,,caution,R,v11core,12420026026,residential,1,light,150,47.9,v13,,,,
fold1_room1_mix0377,fold1,static,1,horn,L,,,caution,L,v11core,12420026027,arterial,2,,,,v13,,,,
fold1_room1_mix0378,fold1,walk,0,,,,,critical,R,v11core,12420026028,daily,1,,,,v14,1,0.89,5.7,-7.0
fold1_room1_mix0379,fold1,walk,0,,,,,na,,v11core,12420026029,residential,0,,,,v13,,,,
fold1_room1_mix0380,fold1,walk,2,backup_beep,R,bike_bell,L,caution,R,v11core,12420026030,residential,2,,,,v13,,,,
fold1_room1_mix0381,fold1,walk,1,siren,R,,,caution,L,v11core,12420026031,arterial,2,,,,v13,,,,
fold1_room1_mix0382,fold1,static,0,,,,,critical,L,v11core,12420026032,arterial,2,,,,v13,,,,
fold1_room1_mix0383,fold1,walk,2,backup_beep,L,bike_bell,R,caution,R,v11core,12420026033,daily,3,,,,v13,,,,
fold1_room1_mix0384,fold1,walk,0,,,,,caution,L,v11core,12420026034,daily,2,,,,v13,,,,
fold1_room1_mix0385,fold1,static,0,,,,,critical,L,v11core,12420026035,residential,1,,,,v14,,,,
fold1_room1_mix0386,fold1,walk,1,crossing,L,,,critical,R,v11core,12420026036,residential,1,,,,v14,1,0.69,8.1,-7.8
fold1_room1_mix0387,fold1,walk,0,,,,,critical,R,v11core,12420026037,residential,1,,,,v14,,,,
fold1_room1_mix0388,fold1,static,0,,,,,safe,R,v11core,12420026038,arterial,3,light,150,48.7,v13,,,,
fold1_room1_mix0389,fold1,static,0,,,,,critical,R,v11core,12420026039,arterial,2,,,,v13,,,,
fold1_room1_mix0390,fold1,static,0,,,,,na,,v11core,12420026040,residential,0,,,,v13,,,,
fold1_room1_mix0391,fold1,walk,1,siren,L,,,caution,L,v11core,12420026041,residential,1,,,,v13,,,,
fold1_room1_mix0392,fold1,walk,1,bike_bell,L,,,critical,R,v11core,12420026042,residential,1,light,150,47.2,v14,,,,
fold1_room1_mix0393,fold1,walk,0,,,,,safe,L,v11core,12420026043,residential,1,,,,v13,,,,
fold1_room1_mix0394,fold1,walk,0,,,,,critical,L,v11core,12420026044,daily,3,,,,v14,,,,
fold1_room1_mix0395,fold1,walk,0,,,,,caution,L,v11core,12420026045,daily,2,,,,v13,,,,
fold1_room1_mix0396,fold1,walk,0,,,,,na,,v11core,12420026046,residential,0,,,,v13,,,,
fold1_room1_mix0397,fold1,walk,1,crossing,L,,,critical,L,v11core,12420026047,daily,1,moderate,600,53.6,v14,1,1.14,7.4,-6.2
fold1_room1_mix0398,fold1,walk,2,siren,R,siren,L,caution,L,v11core,12420026048,residential,1,,,,v13,,,,
fold1_room1_mix0399,fold1,walk,0,,,,,na,,v11core,12420026049,residential,0,,,,v13,,,,
fold1_room1_mix0400,fold1,static,0,,,,,na,,v11core,12420026050,residential,0,,,,v13,,,,
fold1_room1_mix0401,fold1,static,2,backup_beep,R,crossing,L,critical,L,v11core,12420026051,arterial,3,,,,v13,,,,
fold1_room1_mix0402,fold1,walk,2,bike_bell,L,crossing,R,caution,R,v11core,12420026052,residential,1,,,,v13,,,,
fold1_room1_mix0403,fold1,walk,0,,,,,na,,v11core,12420026053,residential,0,,,,v13,,,,
fold1_room1_mix0404,fold1,walk,1,bike_bell,R,,,caution,R,v11core,12420026054,daily,1,moderate,600,52.7,v13,,,,
fold1_room1_mix0405,fold1,walk,2,backup_beep,R,backup_beep,L,na,,v11core,12420026055,residential,0,moderate,600,57.5,v13,,,,
fold1_room1_mix0406,fold1,walk,2,siren,L,siren,R,safe,L,v11core,12420026056,daily,2,,,,v13,,,,
fold1_room1_mix0407,fold1,walk,1,horn,R,,,na,,v11core,12420026057,residential,0,,,,v13,,,,
fold1_room1_mix0408,fold1,walk,2,horn,R,backup_beep,R,na,,v11core,12420026058,residential,0,,,,v13,,,,
fold1_room1_mix0409,fold1,static,1,crossing,L,,,safe,R,v11core,12420026059,daily,3,,,,v13,,,,
fold1_room1_mix0410,fold1,walk,0,,,,,na,,v11core,12420026060,residential,0,,,,v13,,,,
fold1_room1_mix0411,fold1,walk,0,,,,,na,,v11core,12420026061,residential,0,,,,v13,,,,
fold1_room1_mix0412,fold1,walk,1,horn,L,,,caution,R,v11core,12420026062,daily,3,,,,v13,,,,
fold1_room1_mix0413,fold1,walk,1,crossing,R,,,caution,L,v11core,12420026063,daily,2,,,,v13,,,,
fold1_room1_mix0414,fold1,walk,1,horn,R,,,critical,L,v11core,12420026064,arterial,2,,,,v13,,,,
fold1_room1_mix0415,fold1,walk,1,bike_bell,L,,,safe,L,v11core,12420026065,daily,1,,,,v13,,,,
fold1_room1_mix0416,fold1,walk,1,bike_bell,R,,,safe,L,v11core,12420026066,daily,1,,,,v13,,,,
fold1_room1_mix0417,fold1,static,2,siren,L,bike_bell,R,na,,v11core,12420026067,residential,0,,,,v13,,,,
fold1_room1_mix0418,fold1,walk,0,,,,,safe,L,v11core,12420026068,arterial,2,,,,v13,,,,
fold1_room1_mix0419,fold1,static,2,horn,R,crossing,L,caution,R,v11core,12420026069,arterial,1,,,,v13,,,,
fold1_room1_mix0420,fold1,static,0,,,,,caution,L,v11core,12420026070,daily,2,,,,v13,,,,
fold1_room1_mix0421,fold1,walk,0,,,,,critical,R,v11core,12420026071,arterial,2,,,,v13,,,,
fold1_room1_mix0422,fold1,walk,1,bike_bell,L,,,critical,R,v11core,12420026072,residential,1,,,,v14,,,,
fold1_room1_mix0423,fold1,walk,1,bike_bell,L,,,safe,L,v11core,12420026073,arterial,2,,,,v13,,,,
fold1_room1_mix0424,fold1,walk,0,,,,,caution,R,v11core,12420026074,daily,2,,,,v13,,,,
fold1_room1_mix0425,fold1,walk,1,backup_beep,R,,,caution,L,v11core,12420026075,arterial,2,,,,v13,,,,
fold1_room1_mix0426,fold1,walk,1,crossing,L,,,safe,R,v11core,12420026076,daily,1,,,,v13,,,,
fold1_room1_mix0427,fold1,static,1,backup_beep,R,,,na,,v11core,12420026077,residential,0,,,,v13,,,,
fold1_room1_mix0428,fold1,walk,0,,,,,caution,R,v11core,12420026078,daily,2,,,,v13,,,,
fold1_room1_mix0429,fold1,walk,0,,,,,na,,v11core,12420026079,residential,0,,,,v13,,,,
fold1_room1_mix0430,fold1,static,0,,,,,safe,R,v11core,12420026080,residential,2,,,,v13,,,,
fold1_room1_mix0431,fold1,walk,0,,,,,caution,R,v11core,12420026081,residential,1,,,,v13,,,,
fold1_room1_mix0432,fold1,walk,2,horn,R,crossing,R,safe,R,v11core,12420026082,arterial,3,,,,v13,,,,
fold1_room1_mix0433,fold1,walk,1,bike_bell,R,,,caution,L,v11core,12420026083,daily,1,heavy,2500,66.4,v13,,,,
fold1_room1_mix0434,fold1,walk,1,horn,L,,,na,,v11core,12420026084,residential,0,light,150,48.7,v13,,,,
fold1_room1_mix0435,fold1,walk,0,,,,,caution,R,v11core,12420026085,arterial,3,,,,v13,,,,
fold1_room1_mix0436,fold1,walk,0,,,,,safe,R,v11core,12420026086,residential,1,,,,v13,,,,
fold1_room1_mix0437,fold1,static,0,,,,,safe,L,v11core,12420026087,residential,1,,,,v13,,,,
fold1_room1_mix0438,fold1,walk,1,crossing,L,,,na,,v11core,12420026088,residential,0,moderate,600,51.0,v13,,,,
fold1_room1_mix0439,fold1,walk,2,bike_bell,R,bike_bell,L,caution,R,v11core,12420026089,arterial,2,light,150,47.1,v13,,,,
fold1_room1_mix0440,fold1,walk,0,,,,,na,,v11core,12420026090,residential,0,,,,v13,,,,
fold1_room1_mix0441,fold1,walk,0,,,,,na,,v11core,12420026091,residential,0,,,,v13,,,,
fold1_room1_mix0442,fold1,walk,1,horn,R,,,caution,R,v11core,12420026092,daily,1,light,150,46.1,v13,,,,
fold1_room1_mix0443,fold1,walk,1,horn,R,,,caution,R,v11core,12420026093,residential,1,light,150,45.1,v13,,,,
fold1_room1_mix0444,fold1,walk,2,backup_beep,L,crossing,R,critical,L,v11core,12420026094,residential,1,,,,v14,,,,
fold1_room1_mix0445,fold1,walk,2,siren,L,crossing,R,safe,L,v11core,12420026095,residential,1,,,,v13,,,,
fold1_room1_mix0446,fold1,static,2,bike_bell,L,bike_bell,R,caution,L,v11core,12420026096,daily,1,,,,v13,,,,
fold1_room1_mix0447,fold1,static,0,,,,,safe,L,v11core,12420026097,arterial,3,,,,v13,,,,
fold1_room1_mix0448,fold1,static,0,,,,,na,,v11core,12420026098,residential,0,,,,v13,,,,
fold1_room1_mix0449,fold1,walk,2,siren,R,bike_bell,L,caution,L,v11core,12420026099,residential,1,,,,v13,,,,
fold1_room1_mix0450,fold1,walk,0,,,,,safe,R,v11core,12420026100,daily,2,,,,v13,,,,
fold1_room1_mix0451,fold1,static,2,siren,L,siren,R,safe,R,v11core,12420026101,daily,1,,,,v13,,,,
fold1_room1_mix0452,fold1,static,0,,,,,caution,L,v11core,12420026102,residential,1,,,,v13,,,,
fold1_room1_mix0453,fold1,static,0,,,,,critical,L,v11core,12420026103,daily,1,,,,v14,1,0.60,7.2,-9.7
fold1_room1_mix0454,fold1,walk,0,,,,,critical,L,v11core,12420026104,daily,2,moderate,600,58.0,v14,,,,
fold1_room1_mix0455,fold1,walk,0,,,,,caution,L,v11core,12420026105,residential,2,heavy,2500,61.0,v13,,,,
fold1_room1_mix0456,fold1,walk,0,,,,,critical,R,v11core,12420026106,daily,1,light,150,45.0,v14,,,,
fold1_room1_mix0457,fold1,walk,0,,,,,na,,v11core,12420026107,residential,0,light,150,45.5,v13,,,,
fold1_room1_mix0458,fold1,walk,2,bike_bell,R,crossing,R,critical,R,v11core,12420026108,daily,2,,,,v14,1,1.20,6.4,-7.5
fold1_room1_mix0459,fold1,walk,2,siren,R,bike_bell,L,safe,L,v11core,12420026109,residential,2,,,,v13,,,,
fold1_room1_mix0460,fold1,walk,0,,,,,critical,R,v11core,12420026110,daily,2,,,,v14,,,,
