clip,cls,t_on,t_off,dur,d_on,d_off,snr_on,snr_off,t_cpa,d_cpa,cpa_in_window,sudden_on,sudden_off,noise,speed
fold1_room1_mix0243,bike_bell,0.36,5.221,4.861,23.51726160821405,8.20458508428831,4.261654028638361,13.408256572127897,5.0,8.124457868335535,1,0,1,54.66689832764811,4.776189562354833
fold1_room1_mix0244,horn,1.089,4.043,2.954,47.62549086917307,19.27652090736568,19.03057067049466,26.886786895238068,5.4,12.982796227461947,0,1,1,61.653737547548694,10.687653453130885
fold1_room1_mix0246,siren,0.864,4.914,4.05,24.813903066060703,16.053625803174562,33.478977799392126,37.261416712194034,3.4000000000000004,5.5228314613173115,1,1,1,59.975024150838806,9.697213786950439
fold1_room1_mix0247,siren,3.984,6.929,2.9450000000000003,8.89557431033376,40.74059166921017,67.4342728202424,54.21720602154224,3.9000000000000004,8.839085507745223,0,1,1,57.718039939311396,13.16279334015601
fold1_room1_mix0247,horn,2.994,8.328,5.334,47.50946157898562,29.398745788192855,17.427778800081185,21.596804914534047,6.300000000000001,4.936653654749541,1,1,1,57.718039939311396,14.292010489947739
fold1_room1_mix0248,backup_beep,4.195,6.622,2.4269999999999996,9.80250701090238,10.28403954138995,11.526448482294398,11.109916957922579,4.4,9.799733071095455,1,1,1,56.88243253184784,1.3830898251282242
fold1_room1_mix0250,backup_beep,4.185,9.22,5.035000000000001,9.833905864745374,11.959869529041356,11.199331330462535,9.499323425440544,4.0,9.83012750416105,0,1,0,60.708723173685904,1.298431869068464
fold1_room1_mix0251,bike_bell,0.409,3.716,3.3070000000000004,23.711123547228926,14.149631527443862,9.984498371232647,14.468638430160688,5.300000000000001,12.509399949183807,0,0,1,47.64219280381488,4.091095112236583
fold1_room1_mix0255,backup_beep,0.954,6.619,5.665,15.086661662639008,12.307145742831812,13.898920650907222,15.667636795905032,4.7,11.190983897891718,1,1,1,56.94974059311273,2.69008182473404
fold1_room1_mix0255,backup_beep,2.811,8.516,5.705,10.848242388809082,5.284047496227619,12.159458462476103,18.407311815912912,7.0,3.7623269966779835,1,1,1,56.94974059311273,2.4338779778349453
fold1_room1_mix0257,bike_bell,3.368,6.773,3.405,14.843209916678802,15.904737542429295,10.553287378371756,9.953313829629074,4.800000000000001,13.314986431284934,1,1,0,50.090229412597445,4.482105788679458
fold1_room1_mix0258,siren,1.029,4.237,3.208,35.48906036615275,16.860496850507282,63.14311476027155,69.60759740829991,5.9,12.615878472595867,0,1,1,50.31626626364359,6.852914180673042
fold1_room1_mix0258,bike_bell,2.295,8.062,5.7669999999999995,17.98895808754725,13.121292388862061,7.685270793834384,10.425858728075625,5.800000000000001,7.03740203765482,1,0,1,50.31626626364359,4.79174649401263
fold1_room1_mix0261,siren,2.709,8.244,5.535,13.754115764629836,60.26328048080284,31.779011029941728,18.94660915402629,3.3000000000000003,12.101047106142637,1,1,1,64.20910331336184,11.850160388768074
fold1_room1_mix0263,backup_beep,3.801,8.871,5.07,15.517975191653239,15.579635871444223,17.75937639031622,17.724931393208948,6.300000000000001,14.895164933560487,1,1,1,50.01132833974336,1.7593317598123923
fold1_room1_mix0265,horn,1.14,6.354,5.214,36.22358154696033,40.78763274684423,39.63994082541429,38.60919858552898,3.6,7.274453049780348,1,1,1,41.228468273596086,14.503319037932282
fold1_room1_mix0267,backup_beep,3.646,6.58,2.934,4.898105126550101,3.956294679585863,40.62791303868628,42.482702439026106,6.2,3.9273174128260804,1,1,1,40.27810166840454,1.161140594469581
fold1_room1_mix0268,backup_beep,1.806,7.408,5.602,12.934499554278888,9.190331824795628,18.6235527279443,21.591921486893284,6.4,8.987695233074298,1,1,1,51.906815436121164,2.0035727032959563
fold1_room1_mix0276,bike_bell,2.185,5.25,3.065,24.342603685560224,14.304588039604974,-8.398403500312703,-3.780570029683183,6.9,12.248357955619072,0,0,0,63.65963068993465,4.452674287440267
fold1_room1_mix0278,bike_bell,2.192,7.934,5.742,11.608354395209805,23.31633360808646,11.13587395846168,5.078081914644564,4.0,4.060409494098479,1,1,0,60.7101159426011,5.893152055896342
fold1_room1_mix0280,siren,2.66,8.02,5.359999999999999,18.510941663997567,25.27523942105543,41.129143228010506,38.423807908125795,4.9,5.078358816484975,1,1,1,54.89783523927322,7.940396395383549
fold1_room1_mix0280,siren,2.534,8.397,5.863,45.70422368172896,23.58422773210473,37.43074997333609,43.177443508266876,6.4,3.7815311803613527,1,1,1,54.89783523927322,11.739292142287251
fold1_room1_mix0281,horn,1.669,6.014,4.345000000000001,49.30940230057004,11.97825758631216,25.649956493078562,37.94067829652606,5.800000000000001,11.80734769424954,1,1,1,48.03902696053434,11.491994243042726
fold1_room1_mix0282,backup_beep,3.103,8.735,5.632,14.70441711843511,19.655803211935144,13.923130864403802,11.402271230999816,3.7,14.630801412928628,1,1,1,57.63057634316458,2.5919122812237525
fold1_room1_mix0283,bike_bell,4.739,8.089,3.3500000000000005,13.271744756828168,15.408305978520517,23.918465279907096,22.6219278122381,5.7,12.781133163816143,1,1,1,43.54703098042917,3.6364805240252105
fold1_room1_mix0284,backup_beep,3.766,5.983,2.2169999999999996,9.161321716967194,6.862233244929393,11.416456493532259,13.926309673196627,6.800000000000001,6.657897003304026,0,1,1,48.869698139102255,2.088626055826303
fold1_room1_mix0285,bike_bell,5.832,8.745,2.9129999999999994,13.433577829271988,29.52421306877924,3.467804212376336,-3.371928488645466,3.6,4.071982340074925,0,0,0,63.522868373550125,5.643515075201083
fold1_room1_mix0286,backup_beep,2.398,7.99,5.5920000000000005,4.015782325373128,7.16523309854003,16.451934573127843,11.422731384198897,3.0,3.9463248353866494,1,1,1,58.19568748539214,1.2025250438450357
fold1_room1_mix0288,horn,1.498,7.406,5.9079999999999995,27.75944269493346,19.644954294608283,25.968538838174865,28.971733240992677,5.0,4.5607522658108115,1,1,1,51.24264573539524,7.869296606875399
fold1_room1_mix0289,siren,3.895,9.156,5.261000000000001,11.354958270345303,19.01528505663243,76.98460376891202,72.50625781388959,5.800000000000001,4.400696512952662,1,1,1,45.454860429745715,5.505912312799898
fold1_room1_mix0290,siren,4.629,8.326,3.697000000000001,15.976300531132257,19.308854570648595,34.4906906961271,32.84508489444225,6.2,9.180932099695363,1,1,1,62.32719613808516,8.132964937505829
fold1_room1_mix0300,bike_bell,5.397,9.451,4.054,7.2480272339428655,19.544315384005326,16.768922659942135,8.152909746507618,5.5,7.239732850883724,1,1,0,52.07117946901161,4.567644244387636
fold1_room1_mix0303,bike_bell,0.672,5.0,4.328,21.728108667295253,12.410116246671064,-0.26708279827221304,4.597838702124619,3.8000000000000003,10.144552066330148,1,0,0,59.73397368168904,6.091812133857855
fold1_room1_mix0304,siren,0.584,6.011,5.4270000000000005,55.66081024705429,5.961858995798257,65.89706438426592,85.30042085850795,5.7,4.84409698096501,1,1,1,42.1165185195839,10.85803608814075
fold1_room1_mix0304,bike_bell,1.615,7.318,5.702999999999999,10.755264154813963,17.06549038863964,18.256725806011147,14.246771982102672,3.2,9.08750603954099,1,1,1,42.1165185195839,3.541942992732959
fold1_room1_mix0305,backup_beep,3.515,6.578,3.063,8.624556442843216,9.311294923102745,12.33433829839462,11.668872021760798,4.2,8.558274155688968,1,1,1,56.04999300020666,1.5460348593895914
fold1_room1_mix0306,horn,1.119,5.371,4.252000000000001,53.20964083155452,16.962647998764844,25.747263089537512,35.677196640024675,4.7,13.440468479246055,1,1,1,58.46504491561828,14.546938946780598
fold1_room1_mix0308,backup_beep,1.906,5.742,3.8360000000000003,9.522759133956376,8.013118158228353,-0.22285901545475895,1.2763660410168427,5.300000000000001,7.991661825366713,1,0,0,61.79214773154493,1.5040800401982948
fold1_room1_mix0310,siren,4.893,8.777,3.8839999999999995,14.884818417962165,36.88656744931349,46.56493469597354,38.682440655932545,4.1000000000000005,13.719316306883675,0,1,1,57.046733692095835,7.329116808257348
fold1_room1_mix0312,siren,2.655,8.337,5.682,12.952878955183976,59.758735684539985,59.3201392688659,46.03943739927453,3.1,12.197806398512018,1,1,1,45.96475710210869,11.06891891633989
fold1_room1_mix0314,siren,4.507,8.297,3.790000000000001,23.200710067174356,19.053376657931512,58.08990753292075,59.80049401154096,6.6000000000000005,6.32860359952863,1,1,1,51.24614172599834,10.631336890190124
fold1_room1_mix0315,siren,3.175,6.09,2.915,19.783688209938035,16.682673660082393,39.576254074931136,41.05708616620594,4.800000000000001,11.840502383449387,1,1,1,57.297644016784865,9.474129380342871
fold1_room1_mix0319,horn,1.139,6.974,5.835,51.16713285751567,12.617227015464342,29.02203013279209,41.18257342989936,5.9,6.3162769504155705,1,1,1,42.60773468515813,10.575552788290064
fold1_room1_mix0322,horn,3.388,7.559,4.171,8.731849015562043,18.11024562603115,35.29899437992789,28.962631919972793,4.7,3.3806133873631694,1,1,1,63.09381510018311,6.195959186495097
fold1_room1_mix0323,backup_beep,5.697,9.15,3.4530000000000003,6.410663129700904,8.08899711850737,29.950133785709866,27.9302992912843,6.800000000000001,5.853395866697847,1,1,1,48.82525932300601,2.3739480128396906
fold1_room1_mix0323,backup_beep,3.954,8.929,4.975,12.376656538114817,11.88107577807414,19.77713309731159,20.13208456244145,6.800000000000001,11.260293982938817,1,1,1,48.82525932300601,1.7944302091239623
fold1_room1_mix0325,backup_beep,1.588,6.339,4.751,17.66224134918743,11.266612155827488,9.914289492063531,13.819338904886834,6.2,11.262948615124714,1,0,1,56.73145929196076,2.927899263590735
fold1_room1_mix0325,bike_bell,2.961,8.147,5.186,11.42337746639379,22.39263808791655,8.74052534389746,2.894310674346052,3.8000000000000003,10.833034121126396,1,0,0,56.73145929196076,4.478478294406868
fold1_room1_mix0326,horn,2.827,7.453,4.626,30.807475385484402,22.541942577098883,49.67380964923525,52.38710506975589,5.6000000000000005,11.980500832541805,1,1,1,42.37799250652448,10.263180354296018
fold1_room1_mix0327,siren,2.906,8.687,5.780999999999999,23.408705848199816,52.579838920140574,49.93415413117115,42.90531719243969,4.7,4.851595091126801,1,1,1,58.76794695357943,13.0189138522606
fold1_room1_mix0327,backup_beep,6.587,9.433,2.846,15.968271308465962,21.03706075724373,8.651157217825705,6.256614050542844,3.5,13.589616284370488,0,0,0,58.76794695357943,2.6962592282285227
fold1_room1_mix0328,horn,2.294,7.998,5.704000000000001,18.07141356007507,43.129957239620765,36.684871857975835,29.12913380137323,3.8000000000000003,9.563621170651816,1,1,1,48.48759607122025,10.061561299713233
fold1_room1_mix0329,horn,0.324,6.085,5.761,32.220405431948144,15.577586199110083,20.85349133414912,27.16610808940873,4.6000000000000005,11.82416410580056,1,1,1,59.87988743041003,6.963455217889024
fold1_room1_mix0333,backup_beep,5.115,7.893,2.7779999999999996,3.915429974639022,7.888433383732988,29.72461481046865,23.64038878839453,4.3,3.571724078977582,0,1,1,41.189325190687114,1.9543904215651644
fold1_room1_mix0334,bike_bell,1.068,4.364,3.296,23.465198474199056,6.537134046253306,-0.6289544715354225,10.471782358660974,4.800000000000001,6.090503621606214,0,0,1,56.626436225324866,6.150024942890074
fold1_room1_mix0335,siren,0.345,4.038,3.6930000000000005,60.995942091143476,23.743612867004416,51.78602220756348,59.98110502416719,5.800000000000001,14.275836975287369,0,1,1,48.08351822529998,10.92010267684321
fold1_room1_mix0335,horn,5.608,8.729,3.1209999999999996,11.610056054325144,32.9675966768036,47.835777435096716,38.77071799773945,6.4,3.562129400411298,1,1,1,48.08351822529998,14.04197040194377
fold1_room1_mix0337,horn,2.517,6.014,3.4970000000000003,42.16504537528877,9.103744741954353,17.155831143457107,30.47048114137327,5.4,4.115145249321627,1,1,1,56.35196918620781,14.331019229945435
fold1_room1_mix0339,backup_beep,4.732,7.045,2.3129999999999997,6.638460164429729,5.880087858630938,33.109537553958546,34.16320831968635,6.9,5.876996968148846,1,1,1,41.268313349782616,1.41732896151084
fold1_room1_mix0340,horn,5.423,8.263,2.84,12.95042790739394,19.021657459419533,33.93020340668892,30.590918645179244,6.0,12.311419886387894,1,1,1,50.405900370847775,6.524205896551897
fold1_room1_mix0340,bike_bell,6.556,8.572,2.015999999999999,13.237723018427658,18.76737134733047,12.699891823566006,9.668088671821245,6.300000000000001,13.127380358660337,0,1,0,50.405900370847775,5.799698097271784
fold1_room1_mix0341,horn,1.247,3.883,2.636,30.47695599695709,18.51338686136384,42.91085778477383,47.240572017286574,6.4,12.750853557787003,0,1,1,50.420447899113604,5.409066109083657
fold1_room1_mix0341,backup_beep,5.038,8.986,3.9480000000000004,5.59626276757995,9.934191885917436,25.264385859119663,20.27969693448967,5.4,5.529059982839781,1,1,1,50.420447899113604,2.3096633817151666
fold1_room1_mix0342,backup_beep,0.517,4.527,4.01,17.205789635394787,10.512904498359564,7.327950944651178,11.60698873554864,7.0,8.921022955965753,0,0,1,59.29346819057372,2.281789173245592
fold1_room1_mix0343,horn,1.837,4.056,2.2190000000000003,49.92215353605293,28.130886570677582,27.480784052007316,32.4629818930816,6.6000000000000005,10.034459776956417,0,1,1,49.39322337234584,10.19462696292837
fold1_room1_mix0346,bike_bell,0.582,3.587,3.0050000000000003,19.688892640573776,4.240798356225612,25.322439872497583,38.65791323217995,3.6,4.2438984740997014,0,1,1,40.501189673234805,6.43675014677293
fold1_room1_mix0351,horn,1.043,6.594,5.551,32.05537621301892,38.378734028447184,30.192564272450483,28.628768940506006,3.6,7.627975645820167,1,1,1,61.61394650683175,12.38622445906563
fold1_room1_mix0354,backup_beep,1.752,5.198,3.4460000000000006,11.908367560199505,8.52566043411697,6.050007562756946,8.952491557015065,5.7,8.456295374780419,0,0,0,53.23110523412544,2.118105503636355
fold1_room1_mix0355,siren,0.819,5.566,4.747,20.80385079413538,15.819489977027557,47.448373048054464,49.82739810163406,3.9000000000000004,13.471794777576482,1,1,1,60.70375823018529,5.087080297219887
fold1_room1_mix0355,bike_bell,1.046,5.316,4.27,14.35916325541299,14.408356230221866,0.9470867252657413,0.9173806418576618,3.2,12.226105957904405,1,0,0,60.70375823018529,3.5494220425339638
fold1_room1_mix0357,horn,2.466,7.404,4.938,19.293762766002096,12.322203118681099,52.300944506909396,56.195515922411836,5.5,5.157264156542585,1,1,1,41.72548344968387,6.032568075573447
fold1_room1_mix0357,backup_beep,0.781,4.137,3.3559999999999994,10.119774546616185,7.714830540451667,28.477985939536644,30.83487486238449,6.0,7.302241427804938,0,1,1,41.72548344968387,1.3459544938958405
fold1_room1_mix0359,bike_bell,3.316,9.192,5.876,23.080482647395716,17.592070712480805,-9.114312187312436,-6.755753701429647,6.800000000000001,9.92954934678492,1,0,0,63.909338181745234,6.0173965342226445
fold1_room1_mix0360,siren,0.791,3.047,2.2560000000000002,25.908813085257492,13.700438928359437,62.60419118615406,68.13845192152527,4.4,10.24690383088072,0,1,1,44.523982184072445,6.515755748813071
fold1_room1_mix0360,bike_bell,0.586,5.944,5.358,21.037061865465052,14.143751464101069,21.426799100053692,24.875208457286128,3.9000000000000004,6.6210708028888225,1,1,1,44.523982184072445,6.0595512810468195
fold1_room1_mix0363,horn,3.905,6.267,2.3620000000000005,10.118063673240117,23.31993590262815,49.99698634611721,42.744387460608465,3.7,9.9678622629862,0,1,1,46.08361443607316,8.189836836175767
fold1_room1_mix0367,backup_beep,3.362,8.884,5.522,6.411970346331121,13.25124024410656,10.500895411425702,4.1955949596243585,4.7,5.197311217533064,1,1,0,51.701307797987994,2.8878396510955398
fold1_room1_mix0370,bike_bell,3.392,6.134,2.7420000000000004,12.952483446912057,14.057803466261095,3.528101010875986,2.816812581388916,4.5,11.816385650172204,1,0,0,64.87116913130383,4.712351623806526
fold1_room1_mix0371,backup_beep,5.66,9.635,3.9749999999999996,4.561931948031481,10.317349332836423,13.739921885910604,6.651535225753108,4.3,3.895313083665423,0,1,0,62.78228108476294,1.8058717099680655
fold1_room1_mix0372,bike_bell,1.271,3.312,2.041,19.90826640181585,15.2265338288637,9.95793429267912,12.286582130720866,6.0,12.434044124278618,0,0,1,44.55170789096909,3.3114844787608737
fold1_room1_mix0372,bike_bell,0.841,5.229,4.388,30.525002696367924,8.556329201536606,19.770817413316102,30.81818192216172,6.800000000000001,3.300519833565748,0,1,1,44.55170789096909,5.1164445548870265
fold1_room1_mix0374,siren,0.535,4.703,4.168,68.36274856574053,20.974607640694284,26.977748566415727,37.24026196601989,5.9,14.548864112828513,0,1,1,62.3174618968857,12.400772010366246
fold1_room1_mix0376,bike_bell,1.788,7.342,5.553999999999999,14.524537635656287,29.421587010562714,14.288593691428233,8.157318115965658,3.3000000000000003,10.403447548144792,1,1,0,52.13341718795958,6.78022499257133
fold1_room1_mix0377,horn,4.045,8.053,4.008000000000001,15.566440502795176,12.199720348967618,22.88200908411804,24.99879789382257,6.300000000000001,4.108653405239173,1,1,1,59.67190240901999,6.612350306157997
fold1_room1_mix0380,backup_beep,1.494,4.159,2.665,9.123136069512599,6.717241847177058,23.3341841444948,25.993247492958645,4.7,6.635089011207199,0,1,1,46.515921438865774,1.9565372503289178
fold1_room1_mix0380,bike_bell,1.689,5.762,4.0729999999999995,21.036229629296322,16.013366230146797,17.98163945828243,20.351344791930188,4.3,12.691901850447143,1,1,1,46.515921438865774,6.517347834717933
fold1_room1_mix0381,siren,1.099,4.085,2.9859999999999998,32.988542842594796,8.497648750739188,36.22951028195145,48.01079741919301,4.5,7.615457603508726,0,1,1,60.6169623176545,9.485643624507373
fold1_room1_mix0383,backup_beep,4.077,9.364,5.287000000000001,6.82006536277408,9.5933254170121,15.639037443346638,12.675424651401087,3.6,6.7990360046112945,0,1,1,56.326727452433005,1.178773026317589
fold1_room1_mix0383,bike_bell,0.668,4.21,3.542,14.674662939517072,3.737637814157249,12.00297540117191,23.882393798131403,4.6000000000000005,3.501593564089213,0,1,1,56.326727452433005,3.653069504232629
fold1_room1_mix0391,siren,5.392,8.847,3.454999999999999,35.676484619588486,85.25264885027975,45.91101304360919,38.34449650298836,3.0,9.179295785024312,0,1,1,53.20969302613767,14.553021881361989
