car_side,clip_id,danger_tier,motion,n_car,n_warnings,scenario,scene_type,seed,split,w1_class,w1_side,w2_class,w2_side
L,fold32_room1_mix1198,safe,static,1,2,v11core,daily,15125360613,fold32,siren,R,horn,R
L,fold32_room1_mix1199,caution,walk,1,0,v11core,daily,15125465342,fold32,,,,
R,fold32_room1_mix1200,critical,walk,2,0,v11core,daily,15125570071,fold32,,,,
,fold32_room1_mix1201,,static,0,0,v12kick,v12ext,15125674800,fold32,,,,
,fold32_room1_mix1202,,walk,0,0,v12kick,v12ext,15125779529,fold32,,,,
,fold32_room1_mix1203,,static,0,0,v12kick,v12ext,15125884258,fold32,,,,
,fold32_room1_mix1204,,walk,0,0,v12kick,v12ext,15125988987,fold32,,,,
,fold32_room1_mix1205,,static,0,0,v12kick,v12ext,15126093716,fold32,,,,
,fold32_room1_mix1206,,walk,0,0,v12kick,v12ext,15126198445,fold32,,,,
,fold32_room1_mix1207,,static,0,0,v12kick,v12ext,15126303174,fold32,,,,
,fold32_room1_mix1208,,walk,0,0,v12kick,v12ext,15126407903,fold32,,,,
,fold32_room1_mix1209,,static,0,0,v12kick,v12ext,15126512632,fold32,,,,
,fold32_room1_mix1210,,walk,0,0,v12kick,v12ext,15126617361,fold32,,,,
,fold32_room1_mix1211,,static,0,0,v12kick,v12ext,15126722090,fold32,,,,
,fold32_room1_mix1212,,walk,0,0,v12kick,v12ext,15126826819,fold32,,,,
,fold32_room1_mix1213,,static,0,0,v12kick,v12ext,15126931548,fold32,,,,
,fold32_room1_mix1214,,walk,0,0,v12kick,v12ext,15127036277,fold32,,,,
,fold32_room1_mix1215,,static,0,0,v12kick,v12ext,15127141006,fold32,,,,
,fold32_room1_mix1216,,walk,0,0,v12kick,v12ext,15127245735,fold32,,,,
,fold32_room1_mix1217,,static,0,0,v12kick,v12ext,15127350464,fold32,,,,
,fold32_room1_mix1218,,walk,0,0,v12kick,v12ext,15127455193,fold32,,,,
,fold32_room1_mix1219,,static,0,0,v12kick,v12ext,15127559922,fold32,,,,
,fold32_room1_mix1220,,walk,0,0,v12kick,v12ext,15127664651,fold32,,,,
,fold32_room1_mix1221,,static,0,0,v12kick,v12ext,15127769380,fold32,,,,
,fold32_room1_mix1222,,walk,0,0,v12kick,v12ext,15127874109,fold32,,,,
,fold32_room1_mix1223,,static,0,0,v12kick,v12ext,15127978838,fold32,,,,
,fold32_room1_mix1224,,walk,0,0,v12kick,v12ext,15128083567,fold32,,,,
,fold32_room1_mix1225,,static,0,0,v12kick,v12ext,15128188296,fold32,,,,
,fold32_room1_mix1226,,walk,0,0,v12kick,v12ext,15128293025,fold32,,,,
,fold32_room1_mix1227,,static,0,0,v12kick,v12ext,15128397754,fold32,,,,
,fold32_room1_mix1228,,walk,0,0,v12kick,v12ext,15128502483,fold32,,,,
,fold32_room1_mix1229,,static,0,0,v12kick,v12ext,15128607212,fold32,,,,
,fold32_room1_mix1230,,walk,0,0,v12kick,v12ext,15128711941,fold32,,,,
,fold32_room1_mix1231,,static,0,0,v12kick,v12ext,15128816670,fold32,,,,
,fold32_room1_mix1232,,walk,0,0,v12kick,v12ext,15128921399,fold32,,,,
,fold32_room1_mix1233,,static,0,0,v12kick,v12ext,15129026128,fold32,,,,
,fold32_room1_mix1234,,walk,0,0,v12kick,v12ext,15129130857,fold32,,,,
,fold32_room1_mix1235,,static,0,0,v12kick,v12ext,15129235586,fold32,,,,
,fold32_room1_mix1236,,walk,0,0,v12kick,v12ext,15129340315,fold32,,,,
,fold32_room1_mix1237,,static,0,0,v12kick,v12ext,15129445044,fold32,,,,
,fold32_room1_mix1238,,walk,0,0,v12kick,v12ext,15129549773,fold32,,,,
,fold32_room1_mix1239,,static,0,0,v12kick,v12ext,15129654502,fold32,,,,
,fold32_room1_mix1240,,walk,0,0,v12kick,v12ext,15129759231,fold32,,,,
,fold32_room1_mix1241,,static,0,0,v12kick,v12ext,15129863960,fold32,,,,
,fold32_room1_mix1242,,walk,0,0,v12kick,v12ext,15129968689,fold32,,,,
,fold32_room1_mix1243,,static,0,0,v12kick,v12ext,15130073418,fold32,,,,
,fold32_room1_mix1244,,walk,0,0,v12kick,v12ext,15130178147,fold32,,,,
,fold32_room1_mix1245,,static,0,0,v12kick,v12ext,15130282876,fold32,,,,
,fold32_room1_mix1246,,walk,0,0,v12kick,v12ext,15130387605,fold32,,,,
,fold32_room1_mix1247,,static,0,0,v12kick,v12ext,15130492334,fold32,,,,
,fold32_room1_mix1248,,walk,0,0,v12kick,v12ext,15130597063,fold32,,,,
,fold32_room1_mix1249,,static,0,0,v12kick,v12ext,15130701792,fold32,,,,
,fold32_room1_mix1250,,walk,0,0,v12kick,v12ext,15130806521,fold32,,,,
,fold32_room1_mix1251,,static,0,0,v12kick,v12ext,15130911250,fold32,,,,
,fold32_room1_mix1252,,walk,0,0,v12kick,v12ext,15131015979,fold32,,,,
,fold32_room1_mix1253,,static,0,0,v12kick,v12ext,15131120708,fold32,,,,
,fold32_room1_mix1254,,walk,0,0,v12kick,v12ext,15131225437,fold32,,,,
,fold32_room1_mix1255,,static,0,0,v12kick,v12ext,15131330166,fold32,,,,
,fold32_room1_mix1256,,walk,0,0,v12kick,v12ext,15131434895,fold32,,,,
,fold32_room1_mix1257,,static,0,0,v12kick,v12ext,15131539624,fold32,,,,
,fold32_room1_mix1258,,walk,0,0,v12kick,v12ext,15131644353,fold32,,,,
,fold32_room1_mix1259,,static,0,0,v12kick,v12ext,15131749082,fold32,,,,
,fold32_room1_mix1260,,walk,0,0,v12kick,v12ext,15131853811,fold32,,,,
,fold32_room1_mix1261,,static,0,0,v12kick,v12ext,15131958540,fold32,,,,
,fold32_room1_mix1262,,walk,0,0,v12kick,v12ext,15132063269,fold32,,,,
,fold32_room1_mix1263,,static,0,0,v12kick,v12ext,15132167998,fold32,,,,
,fold32_room1_mix1264,,walk,0,0,v12kick,v12ext,15132272727,fold32,,,,
,fold32_room1_mix1265,,static,0,0,v12kick,v12ext,15132377456,fold32,,,,
,fold32_room1_mix1266,,walk,0,0,v12kick,v12ext,15132482185,fold32,,,,
,fold32_room1_mix1267,,static,0,0,v12kick,v12ext,15132586914,fold32,,,,
,fold32_room1_mix1268,,walk,0,0,v12kick,v12ext,15132691643,fold32,,,,
,fold32_room1_mix1269,,static,0,0,v12kick,v12ext,15132796372,fold32,,,,
,fold32_room1_mix1270,,walk,0,0,v12kick,v12ext,15132901101,fold32,,,,
,fold32_room1_mix1271,,static,0,0,v12kick,v12ext,15133005830,fold32,,,,
,fold32_room1_mix1272,,walk,0,0,v12kick,v12ext,15133110559,fold32,,,,
,fold32_room1_mix1273,,static,0,0,v12kick,v12ext,15133215288,fold32,,,,
,fold32_room1_mix1274,,walk,0,0,v12kick,v12ext,15133320017,fold32,,,,
,fold32_room1_mix1275,,static,0,0,v12kick,v12ext,15133424746,fold32,,,,
,fold32_room1_mix1276,,walk,0,0,v12kick,v12ext,15133529475,fold32,,,,
,fold32_room1_mix1277,,static,0,0,v12kick,v12ext,15133634204,fold32,,,,
,fold32_room1_mix1278,,walk,0,0,v12kick,v12ext,15133738933,fold32,,,,
,fold32_room1_mix1279,,static,0,0,v12kick,v12ext,15133843662,fold32,,,,
,fold32_room1_mix1280,,walk,0,0,v12kick,v12ext,15133948391,fold32,,,,
,fold32_room1_mix1281,,static,0,0,v12kick,v12ext,15134053120,fold32,,,,
,fold32_room1_mix1282,,walk,0,0,v12kick,v12ext,15134157849,fold32,,,,
,fold32_room1_mix1283,,static,0,0,v12kick,v12ext,15134262578,fold32,,,,
,fold32_room1_mix1284,,walk,0,0,v12kick,v12ext,15134367307,fold32,,,,
,fold32_room1_mix1285,,static,0,0,v12kick,v12ext,15134472036,fold32,,,,
,fold32_room1_mix1286,,walk,0,0,v12kick,v12ext,15134576765,fold32,,,,
,fold32_room1_mix1287,,static,0,0,v12kick,v12ext,15134681494,fold32,,,,
,fold32_room1_mix1288,,walk,0,0,v12kick,v12ext,15134786223,fold32,,,,
,fold32_room1_mix1289,,static,0,0,v12kick,v12ext,15134890952,fold32,,,,
,fold32_room1_mix1290,,walk,0,0,v12kick,v12ext,15134995681,fold32,,,,
,fold32_room1_mix1291,,static,0,0,v12kick,v12ext,15135100410,fold32,,,,
,fold32_room1_mix1292,,walk,0,0,v12kick,v12ext,15135205139,fold32,,,,
,fold32_room1_mix1293,,static,0,0,v12kick,v12ext,15135309868,fold32,,,,
,fold32_room1_mix1294,,walk,0,0,v12kick,v12ext,15135414597,fold32,,,,
,fold32_room1_mix1295,,static,0,0,v12kick,v12ext,15135519326,fold32,,,,
,fold32_room1_mix1296,,walk,0,0,v12kick,v12ext,15135624055,fold32,,,,
,fold32_room1_mix1297,,static,0,0,v12kick,v12ext,15135728784,fold32,,,,
,fold32_room1_mix1298,,walk,0,0,v12kick,v12ext,15135833513,fold32,,,,
,fold32_room1_mix1299,,static,0,0,v12kick,v12ext,15135938242,fold32,,,,
,fold32_room1_mix1300,,walk,0,0,v12kick,v12ext,15136042971,fold32,,,,
,fold32_room1_mix1301,,static,0,0,v12kick,v12ext,15136147700,fold32,,,,
,fold32_room1_mix1302,,walk,0,0,v12kick,v12ext,15136252429,fold32,,,,
,fold32_room1_mix1303,,static,0,0,v12kick,v12ext,15136357158,fold32,,,,
,fold32_room1_mix1304,,walk,0,0,v12kick,v12ext,15136461887,fold32,,,,
,fold32_room1_mix1305,,static,0,0,v12kick,v12ext,15136566616,fold32,,,,
,fold32_room1_mix1306,,walk,0,0,v12kick,v12ext,15136671345,fold32,,,,
,fold32_room1_mix1307,,static,0,0,v12kick,v12ext,15136776074,fold32,,,,
,fold32_room1_mix1308,,walk,0,0,v12kick,v12ext,15136880803,fold32,,,,
,fold32_room1_mix1309,,static,0,0,v12kick,v12ext,15136985532,fold32,,,,
,fold32_room1_mix1310,,walk,0,0,v12kick,v12ext,15137090261,fold32,,,,
,fold32_room1_mix1311,,static,0,0,v12kick,v12ext,15137194990,fold32,,,,
,fold32_room1_mix1312,,walk,0,0,v12kick,v12ext,15137299719,fold32,,,,
,fold32_room1_mix1313,,static,0,0,v12kick,v12ext,15137404448,fold32,,,,
,fold32_room1_mix1314,,walk,0,0,v12kick,v12ext,15137509177,fold32,,,,
,fold32_room1_mix1315,,static,0,0,v12kick,v12ext,15137613906,fold32,,,,
,fold32_room1_mix1316,,walk,0,0,v12kick,v12ext,15137718635,fold32,,,,
,fold32_room1_mix1317,,static,0,0,v12kick,v12ext,15137823364,fold32,,,,
,fold32_room1_mix1318,,walk,0,0,v12kick,v12ext,15137928093,fold32,,,,
,fold32_room1_mix1319,,static,0,0,v12kick,v12ext,15138032822,fold32,,,,
,fold32_room1_mix1320,,walk,0,0,v12kick,v12ext,15138137551,fold32,,,,
,fold32_room1_mix1321,,static,0,0,v12kick,v12ext,15138242280,fold32,,,,
,fold32_room1_mix1322,,walk,0,0,v12kick,v12ext,15138347009,fold32,,,,
,fold32_room1_mix1323,,static,0,0,v12kick,v12ext,15138451738,fold32,,,,
,fold32_room1_mix1324,,walk,0,0,v12kick,v12ext,15138556467,fold32,,,,
,fold32_room1_mix1325,,static,0,0,v12kick,v12ext,15138661196,fold32,,,,
,fold32_room1_mix1326,,walk,0,0,v12kick,v12ext,15138765925,fold32,,,,
,fold32_room1_mix1327,,static,0,0,v12kick,v12ext,15138870654,fold32,,,,
,fold32_room1_mix1328,,walk,0,0,v12kick,v12ext,15138975383,fold32,,,,
,fold32_room1_mix1329,,static,0,0,v12kick,v12ext,15139080112,fold32,,,,
,fold32_room1_mix1330,,walk,0,0,v12kick,v12ext,15139184841,fold32,,,,
,fold32_room1_mix1331,,static,0,0,v12kick,v12ext,15139289570,fold32,,,,
,fold32_room1_mix1332,,walk,0,0,v12kick,v12ext,15139394299,fold32,,,,
,fold32_room1_mix1333,,static,0,0,v12kick,v12ext,15139499028,fold32,,,,
,fold32_room1_mix1334,,walk,0,0,v12kick,v12ext,15139603757,fold32,,,,
,fold32_room1_mix1335,,static,0,0,v12kick,v12ext,15139708486,fold32,,,,
,fold32_room1_mix1336,,walk,0,0,v12kick,v12ext,15139813215,fold32,,,,
,fold32_room1_mix1337,,static,0,0,v12kick,v12ext,15139917944,fold32,,,,
,fold32_room1_mix1338,,walk,0,0,v12kick,v12ext,15140022673,fold32,,,,
,fold32_room1_mix1339,,static,0,0,v12kick,v12ext,15140127402,fold32,,,,
,fold32_room1_mix1340,,walk,0,0,v12kick,v12ext,15140232131,fold32,,,,
,fold32_room1_mix1341,,static,0,0,v12kick,v12ext,15140336860,fold32,,,,
,fold32_room1_mix1342,,walk,0,0,v12kick,v12ext,15140441589,fold32,,,,
,fold32_room1_mix1343,,static,0,0,v12kick,v12ext,15140546318,fold32,,,,
,fold32_room1_mix1344,,walk,0,0,v12kick,v12ext,15140651047,fold32,,,,
,fold32_room1_mix1345,,static,0,0,v12kick,v12ext,15140755776,fold32,,,,
,fold32_room1_mix1346,,walk,0,0,v12kick,v12ext,15140860505,fold32,,,,
,fold32_room1_mix1347,,static,0,0,v12kick,v12ext,15140965234,fold32,,,,
,fold32_room1_mix1348,,walk,0,0,v12kick,v12ext,15141069963,fold32,,,,
,fold32_room1_mix1349,,static,0,0,v12kick,v12ext,15141174692,fold32,,,,
,fold32_room1_mix1350,,walk,0,0,v12kick,v12ext,15141279421,fold32,,,,
,fold32_room1_mix1351,,static,0,0,v12kick,v12ext,15141384150,fold32,,,,
,fold32_room1_mix1352,,walk,0,0,v12kick,v12ext,15141488879,fold32,,,,
,fold32_room1_mix1353,,static,0,0,v12kick,v12ext,15141593608,fold32,,,,
,fold32_room1_mix1354,,walk,0,0,v12kick,v12ext,15141698337,fold32,,,,
,fold32_room1_mix1355,,static,0,0,v12kick,v12ext,15141803066,fold32,,,,
,fold32_room1_mix1356,,walk,0,0,v12kick,v12ext,15141907795,fold32,,,,
,fold32_room1_mix1357,,static,0,0,v12kick,v12ext,15142012524,fold32,,,,
,fold32_room1_mix1358,,walk,0,0,v12kick,v12ext,15142117253,fold32,,,,
,fold32_room1_mix1359,,static,0,0,v12kick,v12ext,15142221982,fold32,,,,
,fold32_room1_mix1360,,walk,0,0,v12kick,v12ext,15142326711,fold32,,,,
,fold32_room1_mix1361,,static,0,0,v12kick,v12ext,15142431440,fold32,,,,
,fold32_room1_mix1362,,walk,0,0,v12kick,v12ext,15142536169,fold32,,,,
,fold32_room1_mix1363,,static,0,0,v12kick,v12ext,15142640898,fold32,,,,
,fold32_room1_mix1364,,walk,0,0,v12kick,v12ext,15142745627,fold32,,,,
,fold32_room1_mix1365,,static,0,0,v12kick,v12ext,15142850356,fold32,,,,
,fold32_room1_mix1366,,walk,0,0,v12kick,v12ext,15142955085,fold32,,,,
,fold32_room1_mix1367,,static,0,0,v12kick,v12ext,15143059814,fold32,,,,
,fold32_room1_mix1368,,walk,0,0,v12kick,v12ext,15143164543,fold32,,,,
,fold32_room1_mix1369,,static,0,0,v12kick,v12ext,15143269272,fold32,,,,
,fold32_room1_mix1370,,walk,0,0,v12kick,v12ext,15143374001,fold32,,,,
,fold32_room1_mix1371,,static,0,0,v12kick,v12ext,15143478730,fold32,,,,
,fold32_room1_mix1372,,walk,0,0,v12kick,v12ext,15143583459,fold32,,,,
,fold32_room1_mix1373,,static,0,0,v12kick,v12ext,15143688188,fold32,,,,
,fold32_room1_mix1374,,walk,0,0,v12kick,v12ext,15143792917,fold32,,,,
,fold32_room1_mix1375,,static,0,0,v12kick,v12ext,15143897646,fold32,,,,
,fold32_room1_mix1376,,walk,0,0,v12kick,v12ext,15144002375,fold32,,,,
,fold32_room1_mix1377,,static,0,0,v12kick,v12ext,15144107104,fold32,,,,
,fold32_room1_mix1378,,walk,0,0,v12kick,v12ext,15144211833,fold32,,,,
,fold32_room1_mix1379,,static,0,0,v12kick,v12ext,15144316562,fold32,,,,
,fold32_room1_mix1380,,walk,0,0,v12kick,v12ext,15144421291,fold32,,,,
,fold32_room1_mix1381,,static,0,0,v12kick,v12ext,15144526020,fold32,,,,
,fold32_room1_mix1382,,walk,0,0,v12kick,v12ext,15144630749,fold32,,,,
,fold32_room1_mix1383,,static,0,0,v12kick,v12ext,15144735478,fold32,,,,
,fold32_room1_mix1384,,walk,0,0,v12kick,v12ext,15144840207,fold32,,,,
,fold32_room1_mix1385,,static,0,0,v12kick,v12ext,15144944936,fold32,,,,
,fold32_room1_mix1386,,walk,0,0,v12kick,v12ext,15145049665,fold32,,,,
,fold32_room1_mix1387,,static,0,0,v12kick,v12ext,15145154394,fold32,,,,
,fold32_room1_mix1388,,walk,0,0,v12kick,v12ext,15145259123,fold32,,,,
,fold32_room1_mix1389,,static,0,0,v12kick,v12ext,15145363852,fold32,,,,
,fold32_room1_mix1390,,walk,0,0,v12kick,v12ext,15145468581,fold32,,,,
,fold32_room1_mix1391,,static,0,0,v12kick,v12ext,15145573310,fold32,,,,
,fold32_room1_mix1392,,walk,0,0,v12kick,v12ext,15145678039,fold32,,,,
,fold32_room1_mix1393,,static,0,0,v12kick,v12ext,15145782768,fold32,,,,
,fold32_room1_mix1394,,walk,0,0,v12kick,v12ext,15145887497,fold32,,,,
,fold32_room1_mix1395,,static,0,0,v12kick,v12ext,15145992226,fold32,,,,
,fold32_room1_mix1396,,walk,0,0,v12kick,v12ext,15146096955,fold32,,,,
,fold32_room1_mix1397,,static,0,0,v12kick,v12ext,15146201684,fold32,,,,
,fold32_room1_mix1398,,walk,0,0,v12kick,v12ext,15146306413,fold32,,,,
,fold32_room1_mix1399,,static,0,0,v12kick,v12ext,15146411142,fold32,,,,
,fold32_room1_mix1400,,walk,0,0,v12kick,v12ext,15146515871,fold32,,,,
,fold32_room1_mix1401,,static,0,0,v12kick,v12ext,15146620600,fold32,,,,
,fold32_room1_mix1402,,walk,0,0,v12kick,v12ext,15146725329,fold32,,,,
,fold32_room1_mix1403,,static,0,0,v12kick,v12ext,15146830058,fold32,,,,
,fold32_room1_mix1404,,walk,0,0,v12kick,v12ext,15146934787,fold32,,,,
,fold32_room1_mix1405,,static,0,0,v12kick,v12ext,15147039516,fold32,,,,
,fold32_room1_mix1406,,walk,0,0,v12kick,v12ext,15147144245,fold32,,,,
,fold32_room1_mix1407,,static,0,0,v12kick,v12ext,15147248974,fold32,,,,
,fold32_room1_mix1408,,walk,0,0,v12kick,v12ext,15147353703,fold32,,,,
,fold32_room1_mix1409,,static,0,0,v12kick,v12ext,15147458432,fold32,,,,
,fold32_room1_mix1410,,walk,0,0,v12kick,v12ext,15147563161,fold32,,,,
,fold32_room1_mix1411,,static,0,0,v12kick,v12ext,15147667890,fold32,,,,
,fold32_room1_mix1412,,walk,0,0,v12kick,v12ext,15147772619,fold32,,,,
,fold32_room1_mix1413,,static,0,0,v12kick,v12ext,15147877348,fold32,,,,
,fold32_room1_mix1414,,walk,0,0,v12kick,v12ext,15147982077,fold32,,,,
,fold32_room1_mix1415,,static,0,0,v12kick,v12ext,15148086806,fold32,,,,
,fold32_room1_mix1416,,walk,0,0,v12kick,v12ext,15148191535,fold32,,,,
,fold32_room1_mix1417,,static,0,0,v12kick,v12ext,15148296264,fold32,,,,
,fold32_room1_mix1418,,walk,0,0,v12kick,v12ext,15148400993,fold32,,,,
,fold32_room1_mix1419,,static,0,0,v12kick,v12ext,15148505722,fold32,,,,
,fold32_room1_mix1420,,walk,0,0,v12kick,v12ext,15148610451,fold32,,,,
,fold32_room1_mix1421,,static,0,0,v12kick,v12ext,15148715180,fold32,,,,
,fold32_room1_mix1422,,walk,0,0,v12kick,v12ext,15148819909,fold32,,,,
,fold32_room1_mix1423,,static,0,0,v12kick,v12ext,15148924638,fold32,,,,
,fold32_room1_mix1424,,walk,0,0,v12kick,v12ext,15149029367,fold32,,,,
,fold32_room1_mix1425,,static,0,0,v12kick,v12ext,15149134096,fold32,,,,
,fold32_room1_mix1426,,walk,0,0,v12bike,v12ext,15149238825,fold32,,,,
,fold32_room1_mix1427,,static,0,0,v12bike,v12ext,15149343554,fold32,,,,
,fold32_room1_mix1428,,walk,0,0,v12bike,v12ext,15149448283,fold32,,,,
,fold32_room1_mix1429,,static,0,0,v12bike,v12ext,15149553012,fold32,,,,
,fold32_room1_mix1430,,walk,0,0,v12bike,v12ext,15149657741,fold32,,,,
,fold32_room1_mix1431,,static,0,0,v12bike,v12ext,15149762470,fold32,,,,
,fold32_room1_mix1432,,walk,0,0,v12bike,v12ext,15149867199,fold32,,,,
,fold32_room1_mix1433,,static,0,0,v12bike,v12ext,15149971928,fold32,,,,
,fold32_room1_mix1434,,walk,0,0,v12bike,v12ext,15150076657,fold32,,,,
,fold32_room1_mix1435,,static,0,0,v12bike,v12ext,15150181386,fold32,,,,
,fold32_room1_mix1436,,walk,0,0,v12bike,v12ext,15150286115,fold32,,,,
,fold32_room1_mix1437,,static,0,0,v12bike,v12ext,15150390844,fold32,,,,
,fold32_room1_mix1438,,walk,0,0,v12bike,v12ext,15150495573,fold32,,,,
,fold32_room1_mix1439,,static,0,0,v12bike,v12ext,15150600302,fold32,,,,
,fold32_room1_mix1440,,walk,0,0,v12bike,v12ext,15150705031,fold32,,,,
,fold32_room1_mix1441,,static,0,0,v12bike,v12ext,15150809760,fold32,,,,
,fold32_room1_mix1442,,walk,0,0,v12bike,v12ext,15150914489,fold32,,,,
,fold32_room1_mix1443,,static,0,0,v12bike,v12ext,15151019218,fold32,,,,
,fold32_room1_mix1444,,walk,0,0,v12bike,v12ext,15151123947,fold32,,,,
,fold32_room1_mix1445,,static,0,0,v12bike,v12ext,15151228676,fold32,,,,
,fold32_room1_mix1446,,walk,0,0,v12bike,v12ext,15151333405,fold32,,,,
,fold32_room1_mix1447,,static,0,0,v12bike,v12ext,15151438134,fold32,,,,
,fold32_room1_mix1448,,walk,0,0,v12bike,v12ext,15151542863,fold32,,,,
,fold32_room1_mix1449,,static,0,0,v12bike,v12ext,15151647592,fold32,,,,
,fold32_room1_mix1450,,walk,0,0,v12bike,v12ext,15151752321,fold32,,,,
,fold32_room1_mix1451,,static,0,0,v12bike,v12ext,15151857050,fold32,,,,
,fold32_room1_mix1452,,walk,0,0,v12bike,v12ext,15151961779,fold32,,,,
,fold32_room1_mix1453,,static,0,0,v12bike,v12ext,15152066508,fold32,,,,
,fold32_room1_mix1454,,walk,0,0,v12bike,v12ext,15152171237,fold32,,,,
,fold32_room1_mix1455,,static,0,0,v12bike,v12ext,15152275966,fold32,,,,
,fold32_room1_mix1456,,walk,0,0,v12bike,v12ext,15152380695,fold32,,,,
,fold32_room1_mix1457,,static,0,0,v12bike,v12ext,15152485424,fold32,,,,
,fold32_room1_mix1458,,walk,0,0,v12bike,v12ext,15152590153,fold32,,,,
,fold32_room1_mix1459,,static,0,0,v12bike,v12ext,15152694882,fold32,,,,
,fold32_room1_mix1460,,walk,0,0,v12bike,v12ext,15152799611,fold32,,,,
,fold32_room1_mix1461,,static,0,0,v12bike,v12ext,15152904340,fold32,,,,
,fold32_room1_mix1462,,walk,0,0,v12bike,v12ext,15153009069,fold32,,,,
,fold32_room1_mix1463,,static,0,0,v12bike,v12ext,15153113798,fold32,,,,
,fold32_room1_mix1464,,walk,0,0,v12bike,v12ext,15153218527,fold32,,,,
,fold32_room1_mix1465,,static,0,0,v12bike,v12ext,15153323256,fold32,,,,
,fold32_room1_mix1466,,walk,0,0,v12bike,v12ext,15153427985,fold32,,,,
,fold32_room1_mix1467,,static,0,0,v12bike,v12ext,15153532714,fold32,,,,
,fold32_room1_mix1468,,walk,0,0,v12bike,v12ext,15153637443,fold32,,,,
,fold32_room1_mix1469,,static,0,0,v12bike,v12ext,15153742172,fold32,,,,
,fold32_room1_mix1470,,walk,0,0,v12bike,v12ext,15153846901,fold32,,,,
,fold32_room1_mix1471,,static,0,0,v12bike,v12ext,15153951630,fold32,,,,
,fold32_room1_mix1472,,walk,0,0,v12bike,v12ext,15154056359,fold32,,,,
,fold32_room1_mix1473,,static,0,0,v12bike,v12ext,15154161088,fold32,,,,
,fold32_room1_mix1474,,walk,0,0,v12bike,v12ext,15154265817,fold32,,,,
,fold32_room1_mix1475,,static,0,0,v12bike,v12ext,15154370546,fold32,,,,
,fold32_room1_mix1476,,walk,0,0,v12bike,v12ext,15154475275,fold32,,,,
,fold32_room1_mix1477,,static,0,0,v12bike,v12ext,15154580004,fold32,,,,
,fold32_room1_mix1478,,walk,0,0,v12bike,v12ext,15154684733,fold32,,,,
,fold32_room1_mix1479,,static,0,0,v12bike,v12ext,15154789462,fold32,,,,
,fold32_room1_mix1480,,walk,0,0,v12bike,v12ext,15154894191,fold32,,,,
,fold32_room1_mix1481,,static,0,0,v12bike,v12ext,15154998920,fold32,,,,
,fold32_room1_mix1482,,walk,0,0,v12bike,v12ext,15155103649,fold32,,,,
,fold32_room1_mix1483,,static,0,0,v12bike,v12ext,15155208378,fold32,,,,
,fold32_room1_mix1484,,walk,0,0,v12bike,v12ext,15155313107,fold32,,,,
,fold32_room1_mix1485,,static,0,0,v12bike,v12ext,15155417836,fold32,,,,
,fold32_room1_mix1486,,walk,0,0,v12bike,v12ext,15155522565,fold32,,,,
,fold32_room1_mix1487,,static,0,0,v12bike,v12ext,15155627294,fold32,,,,
,fold32_room1_mix1488,,walk,0,0,v12bike,v12ext,15155732023,fold32,,,,
,fold32_room1_mix1489,,static,0,0,v12bike,v12ext,15155836752,fold32,,,,
,fold32_room1_mix1490,,walk,0,0,v12bike,v12ext,15155941481,fold32,,,,
,fold32_room1_mix1491,,static,0,0,v12bike,v12ext,15156046210,fold32,,,,
,fold32_room1_mix1492,,walk,0,0,v12bike,v12ext,15156150939,fold32,,,,
,fold32_room1_mix1493,,static,0,0,v12bike,v12ext,15156255668,fold32,,,,
,fold32_room1_mix1494,,walk,0,0,v12bike,v12ext,15156360397,fold32,,,,
,fold32_room1_mix1495,,static,0,0,v12bike,v12ext,15156465126,fold32,,,,
,fold32_room1_mix1496,,walk,0,0,v12bike,v12ext,15156569855,fold32,,,,
,fold32_room1_mix1497,,static,0,0,v12bike,v12ext,15156674584,fold32,,,,
,fold32_room1_mix1498,,walk,0,0,v12bike,v12ext,15156779313,fold32,,,,
,fold32_room1_mix1499,,static,0,0,v12bike,v12ext,15156884042,fold32,,,,
,fold32_room1_mix1500,,walk,0,0,v12bike,v12ext,15156988771,fold32,,,,
,fold32_room1_mix1501,,static,0,0,v12bike,v12ext,15157093500,fold32,,,,
,fold32_room1_mix1502,,walk,0,0,v12bike,v12ext,15157198229,fold32,,,,
,fold32_room1_mix1503,,static,0,0,v12bike,v12ext,15157302958,fold32,,,,
,fold32_room1_mix1504,,walk,0,0,v12bike,v12ext,15157407687,fold32,,,,
,fold32_room1_mix1505,,static,0,0,v12bike,v12ext,15157512416,fold32,,,,
,fold32_room1_mix1506,,walk,0,0,v12bike,v12ext,15157617145,fold32,,,,
,fold32_room1_mix1507,,static,0,0,v12bike,v12ext,15157721874,fold32,,,,
,fold32_room1_mix1508,,walk,0,0,v12bike,v12ext,15157826603,fold32,,,,
,fold32_room1_mix1509,,static,0,0,v12bike,v12ext,15157931332,fold32,,,,
,fold32_room1_mix1510,,walk,0,0,v12bike,v12ext,15158036061,fold32,,,,
,fold32_room1_mix1511,,static,0,0,v12bike,v12ext,15158140790,fold32,,,,
,fold32_room1_mix1512,,walk,0,0,v12bike,v12ext,15158245519,fold32,,,,
,fold32_room1_mix1513,,static,0,0,v12bike,v12ext,15158350248,fold32,,,,
,fold32_room1_mix1514,,walk,0,0,v12bike,v12ext,15158454977,fold32,,,,
,fold32_room1_mix1515,,static,0,0,v12bike,v12ext,15158559706,fold32,,,,
,fold32_room1_mix1516,,walk,0,0,v12bike,v12ext,15158664435,fold32,,,,
,fold32_room1_mix1517,,static,0,0,v12bike,v12ext,15158769164,fold32,,,,
