car_side,clip_id,danger_tier,motion,n_car,n_warnings,scenario,scene_type,seed,split,w1_class,w1_side,w2_class,w2_side
L,fold31_room1_mix1198,safe,static,1,2,v11core,daily,14125360613,fold31,siren,R,horn,R
L,fold31_room1_mix1199,caution,walk,1,0,v11core,daily,14125465342,fold31,,,,
R,fold31_room1_mix1200,critical,walk,2,0,v11core,daily,14125570071,fold31,,,,
,fold31_room1_mix1201,,static,0,0,v12kick,v12ext,14125674800,fold31,,,,
,fold31_room1_mix1202,,walk,0,0,v12kick,v12ext,14125779529,fold31,,,,
,fold31_room1_mix1203,,static,0,0,v12kick,v12ext,14125884258,fold31,,,,
,fold31_room1_mix1204,,walk,0,0,v12kick,v12ext,14125988987,fold31,,,,
,fold31_room1_mix1205,,static,0,0,v12kick,v12ext,14126093716,fold31,,,,
,fold31_room1_mix1206,,walk,0,0,v12kick,v12ext,14126198445,fold31,,,,
,fold31_room1_mix1207,,static,0,0,v12kick,v12ext,14126303174,fold31,,,,
,fold31_room1_mix1208,,walk,0,0,v12kick,v12ext,14126407903,fold31,,,,
,fold31_room1_mix1209,,static,0,0,v12kick,v12ext,14126512632,fold31,,,,
,fold31_room1_mix1210,,walk,0,0,v12kick,v12ext,14126617361,fold31,,,,
,fold31_room1_mix1211,,static,0,0,v12kick,v12ext,14126722090,fold31,,,,
,fold31_room1_mix1212,,walk,0,0,v12kick,v12ext,14126826819,fold31,,,,
,fold31_room1_mix1213,,static,0,0,v12kick,v12ext,14126931548,fold31,,,,
,fold31_room1_mix1214,,walk,0,0,v12kick,v12ext,14127036277,fold31,,,,
,fold31_room1_mix1215,,static,0,0,v12kick,v12ext,14127141006,fold31,,,,
,fold31_room1_mix1216,,walk,0,0,v12kick,v12ext,14127245735,fold31,,,,
,fold31_room1_mix1217,,static,0,0,v12kick,v12ext,14127350464,fold31,,,,
,fold31_room1_mix1218,,walk,0,0,v12kick,v12ext,14127455193,fold31,,,,
,fold31_room1_mix1219,,static,0,0,v12kick,v12ext,14127559922,fold31,,,,
,fold31_room1_mix1220,,walk,0,0,v12kick,v12ext,14127664651,fold31,,,,
,fold31_room1_mix1221,,static,0,0,v12kick,v12ext,14127769380,fold31,,,,
,fold31_room1_mix1222,,walk,0,0,v12kick,v12ext,14127874109,fold31,,,,
,fold31_room1_mix1223,,static,0,0,v12kick,v12ext,14127978838,fold31,,,,
,fold31_room1_mix1224,,walk,0,0,v12kick,v12ext,14128083567,fold31,,,,
,fold31_room1_mix1225,,static,0,0,v12kick,v12ext,14128188296,fold31,,,,
,fold31_room1_mix1226,,walk,0,0,v12kick,v12ext,14128293025,fold31,,,,
,fold31_room1_mix1227,,static,0,0,v12kick,v12ext,14128397754,fold31,,,,
,fold31_room1_mix1228,,walk,0,0,v12kick,v12ext,14128502483,fold31,,,,
,fold31_room1_mix1229,,static,0,0,v12kick,v12ext,14128607212,fold31,,,,
,fold31_room1_mix1230,,walk,0,0,v12kick,v12ext,14128711941,fold31,,,,
,fold31_room1_mix1231,,static,0,0,v12kick,v12ext,14128816670,fold31,,,,
,fold31_room1_mix1232,,walk,0,0,v12kick,v12ext,14128921399,fold31,,,,
,fold31_room1_mix1233,,static,0,0,v12kick,v12ext,14129026128,fold31,,,,
,fold31_room1_mix1234,,walk,0,0,v12kick,v12ext,14129130857,fold31,,,,
,fold31_room1_mix1235,,static,0,0,v12kick,v12ext,14129235586,fold31,,,,
,fold31_room1_mix1236,,walk,0,0,v12kick,v12ext,14129340315,fold31,,,,
,fold31_room1_mix1237,,static,0,0,v12kick,v12ext,14129445044,fold31,,,,
,fold31_room1_mix1238,,walk,0,0,v12kick,v12ext,14129549773,fold31,,,,
,fold31_room1_mix1239,,static,0,0,v12kick,v12ext,14129654502,fold31,,,,
,fold31_room1_mix1240,,walk,0,0,v12kick,v12ext,14129759231,fold31,,,,
,fold31_room1_mix1241,,static,0,0,v12kick,v12ext,14129863960,fold31,,,,
,fold31_room1_mix1242,,walk,0,0,v12kick,v12ext,14129968689,fold31,,,,
,fold31_room1_mix1243,,static,0,0,v12kick,v12ext,14130073418,fold31,,,,
,fold31_room1_mix1244,,walk,0,0,v12kick,v12ext,14130178147,fold31,,,,
,fold31_room1_mix1245,,static,0,0,v12kick,v12ext,14130282876,fold31,,,,
,fold31_room1_mix1246,,walk,0,0,v12kick,v12ext,14130387605,fold31,,,,
,fold31_room1_mix1247,,static,0,0,v12kick,v12ext,14130492334,fold31,,,,
,fold31_room1_mix1248,,walk,0,0,v12kick,v12ext,14130597063,fold31,,,,
,fold31_room1_mix1249,,static,0,0,v12kick,v12ext,14130701792,fold31,,,,
,fold31_room1_mix1250,,walk,0,0,v12kick,v12ext,14130806521,fold31,,,,
,fold31_room1_mix1251,,static,0,0,v12kick,v12ext,14130911250,fold31,,,,
,fold31_room1_mix1252,,walk,0,0,v12kick,v12ext,14131015979,fold31,,,,
,fold31_room1_mix1253,,static,0,0,v12kick,v12ext,14131120708,fold31,,,,
,fold31_room1_mix1254,,walk,0,0,v12kick,v12ext,14131225437,fold31,,,,
,fold31_room1_mix1255,,static,0,0,v12kick,v12ext,14131330166,fold31,,,,
,fold31_room1_mix1256,,walk,0,0,v12kick,v12ext,14131434895,fold31,,,,
,fold31_room1_mix1257,,static,0,0,v12kick,v12ext,14131539624,fold31,,,,
,fold31_room1_mix1258,,walk,0,0,v12kick,v12ext,14131644353,fold31,,,,
,fold31_room1_mix1259,,static,0,0,v12kick,v12ext,14131749082,fold31,,,,
,fold31_room1_mix1260,,walk,0,0,v12kick,v12ext,14131853811,fold31,,,,
,fold31_room1_mix1261,,static,0,0,v12kick,v12ext,14131958540,fold31,,,,
,fold31_room1_mix1262,,walk,0,0,v12kick,v12ext,14132063269,fold31,,,,
,fold31_room1_mix1263,,static,0,0,v12kick,v12ext,14132167998,fold31,,,,
,fold31_room1_mix1264,,walk,0,0,v12kick,v12ext,14132272727,fold31,,,,
,fold31_room1_mix1265,,static,0,0,v12kick,v12ext,14132377456,fold31,,,,
,fold31_room1_mix1266,,walk,0,0,v12kick,v12ext,14132482185,fold31,,,,
,fold31_room1_mix1267,,static,0,0,v12kick,v12ext,14132586914,fold31,,,,
,fold31_room1_mix1268,,walk,0,0,v12kick,v12ext,14132691643,fold31,,,,
,fold31_room1_mix1269,,static,0,0,v12kick,v12ext,14132796372,fold31,,,,
,fold31_room1_mix1270,,walk,0,0,v12kick,v12ext,14132901101,fold31,,,,
,fold31_room1_mix1271,,static,0,0,v12kick,v12ext,14133005830,fold31,,,,
,fold31_room1_mix1272,,walk,0,0,v12kick,v12ext,14133110559,fold31,,,,
,fold31_room1_mix1273,,static,0,0,v12kick,v12ext,14133215288,fold31,,,,
,fold31_room1_mix1274,,walk,0,0,v12kick,v12ext,14133320017,fold31,,,,
,fold31_room1_mix1275,,static,0,0,v12kick,v12ext,14133424746,fold31,,,,
,fold31_room1_mix1276,,walk,0,0,v12kick,v12ext,14133529475,fold31,,,,
,fold31_room1_mix1277,,static,0,0,v12kick,v12ext,14133634204,fold31,,,,
,fold31_room1_mix1278,,walk,0,0,v12kick,v12ext,14133738933,fold31,,,,
,fold31_room1_mix1279,,static,0,0,v12kick,v12ext,14133843662,fold31,,,,
,fold31_room1_mix1280,,walk,0,0,v12kick,v12ext,14133948391,fold31,,,,
,fold31_room1_mix1281,,static,0,0,v12kick,v12ext,14134053120,fold31,,,,
,fold31_room1_mix1282,,walk,0,0,v12kick,v12ext,14134157849,fold31,,,,
,fold31_room1_mix1283,,static,0,0,v12kick,v12ext,14134262578,fold31,,,,
,fold31_room1_mix1284,,walk,0,0,v12kick,v12ext,14134367307,fold31,,,,
,fold31_room1_mix1285,,static,0,0,v12kick,v12ext,14134472036,fold31,,,,
,fold31_room1_mix1286,,walk,0,0,v12kick,v12ext,14134576765,fold31,,,,
,fold31_room1_mix1287,,static,0,0,v12kick,v12ext,14134681494,fold31,,,,
,fold31_room1_mix1288,,walk,0,0,v12kick,v12ext,14134786223,fold31,,,,
,fold31_room1_mix1289,,static,0,0,v12kick,v12ext,14134890952,fold31,,,,
,fold31_room1_mix1290,,walk,0,0,v12kick,v12ext,14134995681,fold31,,,,
,fold31_room1_mix1291,,static,0,0,v12kick,v12ext,14135100410,fold31,,,,
,fold31_room1_mix1292,,walk,0,0,v12kick,v12ext,14135205139,fold31,,,,
,fold31_room1_mix1293,,static,0,0,v12kick,v12ext,14135309868,fold31,,,,
,fold31_room1_mix1294,,walk,0,0,v12kick,v12ext,14135414597,fold31,,,,
,fold31_room1_mix1295,,static,0,0,v12kick,v12ext,14135519326,fold31,,,,
,fold31_room1_mix1296,,walk,0,0,v12kick,v12ext,14135624055,fold31,,,,
,fold31_room1_mix1297,,static,0,0,v12kick,v12ext,14135728784,fold31,,,,
,fold31_room1_mix1298,,walk,0,0,v12kick,v12ext,14135833513,fold31,,,,
,fold31_room1_mix1299,,static,0,0,v12kick,v12ext,14135938242,fold31,,,,
,fold31_room1_mix1300,,walk,0,0,v12kick,v12ext,14136042971,fold31,,,,
,fold31_room1_mix1301,,static,0,0,v12kick,v12ext,14136147700,fold31,,,,
,fold31_room1_mix1302,,walk,0,0,v12kick,v12ext,14136252429,fold31,,,,
,fold31_room1_mix1303,,static,0,0,v12kick,v12ext,14136357158,fold31,,,,
,fold31_room1_mix1304,,walk,0,0,v12kick,v12ext,14136461887,fold31,,,,
,fold31_room1_mix1305,,static,0,0,v12kick,v12ext,14136566616,fold31,,,,
,fold31_room1_mix1306,,walk,0,0,v12kick,v12ext,14136671345,fold31,,,,
,fold31_room1_mix1307,,static,0,0,v12kick,v12ext,14136776074,fold31,,,,
,fold31_room1_mix1308,,walk,0,0,v12kick,v12ext,14136880803,fold31,,,,
,fold31_room1_mix1309,,static,0,0,v12kick,v12ext,14136985532,fold31,,,,
,fold31_room1_mix1310,,walk,0,0,v12kick,v12ext,14137090261,fold31,,,,
,fold31_room1_mix1311,,static,0,0,v12kick,v12ext,14137194990,fold31,,,,
,fold31_room1_mix1312,,walk,0,0,v12kick,v12ext,14137299719,fold31,,,,
,fold31_room1_mix1313,,static,0,0,v12kick,v12ext,14137404448,fold31,,,,
,fold31_room1_mix1314,,walk,0,0,v12kick,v12ext,14137509177,fold31,,,,
,fold31_room1_mix1315,,static,0,0,v12kick,v12ext,14137613906,fold31,,,,
,fold31_room1_mix1316,,walk,0,0,v12kick,v12ext,14137718635,fold31,,,,
,fold31_room1_mix1317,,static,0,0,v12kick,v12ext,14137823364,fold31,,,,
,fold31_room1_mix1318,,walk,0,0,v12kick,v12ext,14137928093,fold31,,,,
,fold31_room1_mix1319,,static,0,0,v12kick,v12ext,14138032822,fold31,,,,
,fold31_room1_mix1320,,walk,0,0,v12kick,v12ext,14138137551,fold31,,,,
,fold31_room1_mix1321,,static,0,0,v12kick,v12ext,14138242280,fold31,,,,
,fold31_room1_mix1322,,walk,0,0,v12kick,v12ext,14138347009,fold31,,,,
,fold31_room1_mix1323,,static,0,0,v12kick,v12ext,14138451738,fold31,,,,
,fold31_room1_mix1324,,walk,0,0,v12kick,v12ext,14138556467,fold31,,,,
,fold31_room1_mix1325,,static,0,0,v12kick,v12ext,14138661196,fold31,,,,
,fold31_room1_mix1326,,walk,0,0,v12kick,v12ext,14138765925,fold31,,,,
,fold31_room1_mix1327,,static,0,0,v12kick,v12ext,14138870654,fold31,,,,
,fold31_room1_mix1328,,walk,0,0,v12kick,v12ext,14138975383,fold31,,,,
,fold31_room1_mix1329,,static,0,0,v12kick,v12ext,14139080112,fold31,,,,
,fold31_room1_mix1330,,walk,0,0,v12kick,v12ext,14139184841,fold31,,,,
,fold31_room1_mix1331,,static,0,0,v12kick,v12ext,14139289570,fold31,,,,
,fold31_room1_mix1332,,walk,0,0,v12kick,v12ext,14139394299,fold31,,,,
,fold31_room1_mix1333,,static,0,0,v12kick,v12ext,14139499028,fold31,,,,
,fold31_room1_mix1334,,walk,0,0,v12kick,v12ext,14139603757,fold31,,,,
,fold31_room1_mix1335,,static,0,0,v12kick,v12ext,14139708486,fold31,,,,
,fold31_room1_mix1336,,walk,0,0,v12kick,v12ext,14139813215,fold31,,,,
,fold31_room1_mix1337,,static,0,0,v12kick,v12ext,14139917944,fold31,,,,
,fold31_room1_mix1338,,walk,0,0,v12kick,v12ext,14140022673,fold31,,,,
,fold31_room1_mix1339,,static,0,0,v12kick,v12ext,14140127402,fold31,,,,
,fold31_room1_mix1340,,walk,0,0,v12kick,v12ext,14140232131,fold31,,,,
,fold31_room1_mix1341,,static,0,0,v12kick,v12ext,14140336860,fold31,,,,
,fold31_room1_mix1342,,walk,0,0,v12kick,v12ext,14140441589,fold31,,,,
,fold31_room1_mix1343,,static,0,0,v12kick,v12ext,14140546318,fold31,,,,
,fold31_room1_mix1344,,walk,0,0,v12kick,v12ext,14140651047,fold31,,,,
,fold31_room1_mix1345,,static,0,0,v12kick,v12ext,14140755776,fold31,,,,
,fold31_room1_mix1346,,walk,0,0,v12kick,v12ext,14140860505,fold31,,,,
,fold31_room1_mix1347,,static,0,0,v12kick,v12ext,14140965234,fold31,,,,
,fold31_room1_mix1348,,walk,0,0,v12kick,v12ext,14141069963,fold31,,,,
,fold31_room1_mix1349,,static,0,0,v12kick,v12ext,14141174692,fold31,,,,
,fold31_room1_mix1350,,walk,0,0,v12kick,v12ext,14141279421,fold31,,,,
,fold31_room1_mix1351,,static,0,0,v12kick,v12ext,14141384150,fold31,,,,
,fold31_room1_mix1352,,walk,0,0,v12kick,v12ext,14141488879,fold31,,,,
,fold31_room1_mix1353,,static,0,0,v12kick,v12ext,14141593608,fold31,,,,
,fold31_room1_mix1354,,walk,0,0,v12kick,v12ext,14141698337,fold31,,,,
,fold31_room1_mix1355,,static,0,0,v12kick,v12ext,14141803066,fold31,,,,
,fold31_room1_mix1356,,walk,0,0,v12kick,v12ext,14141907795,fold31,,,,
,fold31_room1_mix1357,,static,0,0,v12kick,v12ext,14142012524,fold31,,,,
,fold31_room1_mix1358,,walk,0,0,v12kick,v12ext,14142117253,fold31,,,,
,fold31_room1_mix1359,,static,0,0,v12kick,v12ext,14142221982,fold31,,,,
,fold31_room1_mix1360,,walk,0,0,v12kick,v12ext,14142326711,fold31,,,,
,fold31_room1_mix1361,,static,0,0,v12kick,v12ext,14142431440,fold31,,,,
,fold31_room1_mix1362,,walk,0,0,v12kick,v12ext,14142536169,fold31,,,,
,fold31_room1_mix1363,,static,0,0,v12kick,v12ext,14142640898,fold31,,,,
,fold31_room1_mix1364,,walk,0,0,v12kick,v12ext,14142745627,fold31,,,,
,fold31_room1_mix1365,,static,0,0,v12kick,v12ext,14142850356,fold31,,,,
,fold31_room1_mix1366,,walk,0,0,v12kick,v12ext,14142955085,fold31,,,,
,fold31_room1_mix1367,,static,0,0,v12kick,v12ext,14143059814,fold31,,,,
,fold31_room1_mix1368,,walk,0,0,v12kick,v12ext,14143164543,fold31,,,,
,fold31_room1_mix1369,,static,0,0,v12kick,v12ext,14143269272,fold31,,,,
,fold31_room1_mix1370,,walk,0,0,v12kick,v12ext,14143374001,fold31,,,,
,fold31_room1_mix1371,,static,0,0,v12kick,v12ext,14143478730,fold31,,,,
,fold31_room1_mix1372,,walk,0,0,v12kick,v12ext,14143583459,fold31,,,,
,fold31_room1_mix1373,,static,0,0,v12kick,v12ext,14143688188,fold31,,,,
,fold31_room1_mix1374,,walk,0,0,v12kick,v12ext,14143792917,fold31,,,,
,fold31_room1_mix1375,,static,0,0,v12kick,v12ext,14143897646,fold31,,,,
,fold31_room1_mix1376,,walk,0,0,v12kick,v12ext,14144002375,fold31,,,,
,fold31_room1_mix1377,,static,0,0,v12kick,v12ext,14144107104,fold31,,,,
,fold31_room1_mix1378,,walk,0,0,v12kick,v12ext,14144211833,fold31,,,,
,fold31_room1_mix1379,,static,0,0,v12kick,v12ext,14144316562,fold31,,,,
,fold31_room1_mix1380,,walk,0,0,v12kick,v12ext,14144421291,fold31,,,,
,fold31_room1_mix1381,,static,0,0,v12kick,v12ext,14144526020,fold31,,,,
,fold31_room1_mix1382,,walk,0,0,v12kick,v12ext,14144630749,fold31,,,,
,fold31_room1_mix1383,,static,0,0,v12kick,v12ext,14144735478,fold31,,,,
,fold31_room1_mix1384,,walk,0,0,v12kick,v12ext,14144840207,fold31,,,,
,fold31_room1_mix1385,,static,0,0,v12kick,v12ext,14144944936,fold31,,,,
,fold31_room1_mix1386,,walk,0,0,v12kick,v12ext,14145049665,fold31,,,,
,fold31_room1_mix1387,,static,0,0,v12kick,v12ext,14145154394,fold31,,,,
,fold31_room1_mix1388,,walk,0,0,v12kick,v12ext,14145259123,fold31,,,,
,fold31_room1_mix1389,,static,0,0,v12kick,v12ext,14145363852,fold31,,,,
,fold31_room1_mix1390,,walk,0,0,v12kick,v12ext,14145468581,fold31,,,,
,fold31_room1_mix1391,,static,0,0,v12kick,v12ext,14145573310,fold31,,,,
,fold31_room1_mix1392,,walk,0,0,v12kick,v12ext,14145678039,fold31,,,,
,fold31_room1_mix1393,,static,0,0,v12kick,v12ext,14145782768,fold31,,,,
,fold31_room1_mix1394,,walk,0,0,v12kick,v12ext,14145887497,fold31,,,,
,fold31_room1_mix1395,,static,0,0,v12kick,v12ext,14145992226,fold31,,,,
,fold31_room1_mix1396,,walk,0,0,v12kick,v12ext,14146096955,fold31,,,,
,fold31_room1_mix1397,,static,0,0,v12kick,v12ext,14146201684,fold31,,,,
,fold31_room1_mix1398,,walk,0,0,v12kick,v12ext,14146306413,fold31,,,,
,fold31_room1_mix1399,,static,0,0,v12kick,v12ext,14146411142,fold31,,,,
,fold31_room1_mix1400,,walk,0,0,v12kick,v12ext,14146515871,fold31,,,,
,fold31_room1_mix1401,,static,0,0,v12kick,v12ext,14146620600,fold31,,,,
,fold31_room1_mix1402,,walk,0,0,v12kick,v12ext,14146725329,fold31,,,,
,fold31_room1_mix1403,,static,0,0,v12kick,v12ext,14146830058,fold31,,,,
,fold31_room1_mix1404,,walk,0,0,v12kick,v12ext,14146934787,fold31,,,,
,fold31_room1_mix1405,,static,0,0,v12kick,v12ext,14147039516,fold31,,,,
,fold31_room1_mix1406,,walk,0,0,v12kick,v12ext,14147144245,fold31,,,,
,fold31_room1_mix1407,,static,0,0,v12kick,v12ext,14147248974,fold31,,,,
,fold31_room1_mix1408,,walk,0,0,v12kick,v12ext,14147353703,fold31,,,,
,fold31_room1_mix1409,,static,0,0,v12kick,v12ext,14147458432,fold31,,,,
,fold31_room1_mix1410,,walk,0,0,v12kick,v12ext,14147563161,fold31,,,,
,fold31_room1_mix1411,,static,0,0,v12kick,v12ext,14147667890,fold31,,,,
,fold31_room1_mix1412,,walk,0,0,v12kick,v12ext,14147772619,fold31,,,,
,fold31_room1_mix1413,,static,0,0,v12kick,v12ext,14147877348,fold31,,,,
,fold31_room1_mix1414,,walk,0,0,v12kick,v12ext,14147982077,fold31,,,,
,fold31_room1_mix1415,,static,0,0,v12kick,v12ext,14148086806,fold31,,,,
,fold31_room1_mix1416,,walk,0,0,v12kick,v12ext,14148191535,fold31,,,,
,fold31_room1_mix1417,,static,0,0,v12kick,v12ext,14148296264,fold31,,,,
,fold31_room1_mix1418,,walk,0,0,v12kick,v12ext,14148400993,fold31,,,,
,fold31_room1_mix1419,,static,0,0,v12kick,v12ext,14148505722,fold31,,,,
,fold31_room1_mix1420,,walk,0,0,v12kick,v12ext,14148610451,fold31,,,,
,fold31_room1_mix1421,,static,0,0,v12kick,v12ext,14148715180,fold31,,,,
,fold31_room1_mix1422,,walk,0,0,v12kick,v12ext,14148819909,fold31,,,,
,fold31_room1_mix1423,,static,0,0,v12kick,v12ext,14148924638,fold31,,,,
,fold31_room1_mix1424,,walk,0,0,v12kick,v12ext,14149029367,fold31,,,,
,fold31_room1_mix1425,,static,0,0,v12kick,v12ext,14149134096,fold31,,,,
,fold31_room1_mix1426,,walk,0,0,v12bike,v12ext,14149238825,fold31,,,,
,fold31_room1_mix1427,,static,0,0,v12bike,v12ext,14149343554,fold31,,,,
,fold31_room1_mix1428,,walk,0,0,v12bike,v12ext,14149448283,fold31,,,,
,fold31_room1_mix1429,,static,0,0,v12bike,v12ext,14149553012,fold31,,,,
,fold31_room1_mix1430,,walk,0,0,v12bike,v12ext,14149657741,fold31,,,,
,fold31_room1_mix1431,,static,0,0,v12bike,v12ext,14149762470,fold31,,,,
,fold31_room1_mix1432,,walk,0,0,v12bike,v12ext,14149867199,fold31,,,,
,fold31_room1_mix1433,,static,0,0,v12bike,v12ext,14149971928,fold31,,,,
,fold31_room1_mix1434,,walk,0,0,v12bike,v12ext,14150076657,fold31,,,,
,fold31_room1_mix1435,,static,0,0,v12bike,v12ext,14150181386,fold31,,,,
,fold31_room1_mix1436,,walk,0,0,v12bike,v12ext,14150286115,fold31,,,,
,fold31_room1_mix1437,,static,0,0,v12bike,v12ext,14150390844,fold31,,,,
,fold31_room1_mix1438,,walk,0,0,v12bike,v12ext,14150495573,fold31,,,,
,fold31_room1_mix1439,,static,0,0,v12bike,v12ext,14150600302,fold31,,,,
,fold31_room1_mix1440,,walk,0,0,v12bike,v12ext,14150705031,fold31,,,,
,fold31_room1_mix1441,,static,0,0,v12bike,v12ext,14150809760,fold31,,,,
,fold31_room1_mix1442,,walk,0,0,v12bike,v12ext,14150914489,fold31,,,,
,fold31_room1_mix1443,,static,0,0,v12bike,v12ext,14151019218,fold31,,,,
,fold31_room1_mix1444,,walk,0,0,v12bike,v12ext,14151123947,fold31,,,,
,fold31_room1_mix1445,,static,0,0,v12bike,v12ext,14151228676,fold31,,,,
,fold31_room1_mix1446,,walk,0,0,v12bike,v12ext,14151333405,fold31,,,,
,fold31_room1_mix1447,,static,0,0,v12bike,v12ext,14151438134,fold31,,,,
,fold31_room1_mix1448,,walk,0,0,v12bike,v12ext,14151542863,fold31,,,,
,fold31_room1_mix1449,,static,0,0,v12bike,v12ext,14151647592,fold31,,,,
,fold31_room1_mix1450,,walk,0,0,v12bike,v12ext,14151752321,fold31,,,,
,fold31_room1_mix1451,,static,0,0,v12bike,v12ext,14151857050,fold31,,,,
,fold31_room1_mix1452,,walk,0,0,v12bike,v12ext,14151961779,fold31,,,,
,fold31_room1_mix1453,,static,0,0,v12bike,v12ext,14152066508,fold31,,,,
,fold31_room1_mix1454,,walk,0,0,v12bike,v12ext,14152171237,fold31,,,,
,fold31_room1_mix1455,,static,0,0,v12bike,v12ext,14152275966,fold31,,,,
,fold31_room1_mix1456,,walk,0,0,v12bike,v12ext,14152380695,fold31,,,,
,fold31_room1_mix1457,,static,0,0,v12bike,v12ext,14152485424,fold31,,,,
,fold31_room1_mix1458,,walk,0,0,v12bike,v12ext,14152590153,fold31,,,,
,fold31_room1_mix1459,,static,0,0,v12bike,v12ext,14152694882,fold31,,,,
,fold31_room1_mix1460,,walk,0,0,v12bike,v12ext,14152799611,fold31,,,,
,fold31_room1_mix1461,,static,0,0,v12bike,v12ext,14152904340,fold31,,,,
,fold31_room1_mix1462,,walk,0,0,v12bike,v12ext,14153009069,fold31,,,,
,fold31_room1_mix1463,,static,0,0,v12bike,v12ext,14153113798,fold31,,,,
,fold31_room1_mix1464,,walk,0,0,v12bike,v12ext,14153218527,fold31,,,,
,fold31_room1_mix1465,,static,0,0,v12bike,v12ext,14153323256,fold31,,,,
,fold31_room1_mix1466,,walk,0,0,v12bike,v12ext,14153427985,fold31,,,,
,fold31_room1_mix1467,,static,0,0,v12bike,v12ext,14153532714,fold31,,,,
,fold31_room1_mix1468,,walk,0,0,v12bike,v12ext,14153637443,fold31,,,,
,fold31_room1_mix1469,,static,0,0,v12bike,v12ext,14153742172,fold31,,,,
,fold31_room1_mix1470,,walk,0,0,v12bike,v12ext,14153846901,fold31,,,,
,fold31_room1_mix1471,,static,0,0,v12bike,v12ext,14153951630,fold31,,,,
,fold31_room1_mix1472,,walk,0,0,v12bike,v12ext,14154056359,fold31,,,,
,fold31_room1_mix1473,,static,0,0,v12bike,v12ext,14154161088,fold31,,,,
,fold31_room1_mix1474,,walk,0,0,v12bike,v12ext,14154265817,fold31,,,,
,fold31_room1_mix1475,,static,0,0,v12bike,v12ext,14154370546,fold31,,,,
,fold31_room1_mix1476,,walk,0,0,v12bike,v12ext,14154475275,fold31,,,,
,fold31_room1_mix1477,,static,0,0,v12bike,v12ext,14154580004,fold31,,,,
,fold31_room1_mix1478,,walk,0,0,v12bike,v12ext,14154684733,fold31,,,,
,fold31_room1_mix1479,,static,0,0,v12bike,v12ext,14154789462,fold31,,,,
,fold31_room1_mix1480,,walk,0,0,v12bike,v12ext,14154894191,fold31,,,,
,fold31_room1_mix1481,,static,0,0,v12bike,v12ext,14154998920,fold31,,,,
,fold31_room1_mix1482,,walk,0,0,v12bike,v12ext,14155103649,fold31,,,,
,fold31_room1_mix1483,,static,0,0,v12bike,v12ext,14155208378,fold31,,,,
,fold31_room1_mix1484,,walk,0,0,v12bike,v12ext,14155313107,fold31,,,,
,fold31_room1_mix1485,,static,0,0,v12bike,v12ext,14155417836,fold31,,,,
,fold31_room1_mix1486,,walk,0,0,v12bike,v12ext,14155522565,fold31,,,,
,fold31_room1_mix1487,,static,0,0,v12bike,v12ext,14155627294,fold31,,,,
,fold31_room1_mix1488,,walk,0,0,v12bike,v12ext,14155732023,fold31,,,,
,fold31_room1_mix1489,,static,0,0,v12bike,v12ext,14155836752,fold31,,,,
,fold31_room1_mix1490,,walk,0,0,v12bike,v12ext,14155941481,fold31,,,,
,fold31_room1_mix1491,,static,0,0,v12bike,v12ext,14156046210,fold31,,,,
,fold31_room1_mix1492,,walk,0,0,v12bike,v12ext,14156150939,fold31,,,,
,fold31_room1_mix1493,,static,0,0,v12bike,v12ext,14156255668,fold31,,,,
,fold31_room1_mix1494,,walk,0,0,v12bike,v12ext,14156360397,fold31,,,,
,fold31_room1_mix1495,,static,0,0,v12bike,v12ext,14156465126,fold31,,,,
,fold31_room1_mix1496,,walk,0,0,v12bike,v12ext,14156569855,fold31,,,,
,fold31_room1_mix1497,,static,0,0,v12bike,v12ext,14156674584,fold31,,,,
,fold31_room1_mix1498,,walk,0,0,v12bike,v12ext,14156779313,fold31,,,,
,fold31_room1_mix1499,,static,0,0,v12bike,v12ext,14156884042,fold31,,,,
,fold31_room1_mix1500,,walk,0,0,v12bike,v12ext,14156988771,fold31,,,,
,fold31_room1_mix1501,,static,0,0,v12bike,v12ext,14157093500,fold31,,,,
,fold31_room1_mix1502,,walk,0,0,v12bike,v12ext,14157198229,fold31,,,,
,fold31_room1_mix1503,,static,0,0,v12bike,v12ext,14157302958,fold31,,,,
,fold31_room1_mix1504,,walk,0,0,v12bike,v12ext,14157407687,fold31,,,,
,fold31_room1_mix1505,,static,0,0,v12bike,v12ext,14157512416,fold31,,,,
,fold31_room1_mix1506,,walk,0,0,v12bike,v12ext,14157617145,fold31,,,,
,fold31_room1_mix1507,,static,0,0,v12bike,v12ext,14157721874,fold31,,,,
,fold31_room1_mix1508,,walk,0,0,v12bike,v12ext,14157826603,fold31,,,,
,fold31_room1_mix1509,,static,0,0,v12bike,v12ext,14157931332,fold31,,,,
,fold31_room1_mix1510,,walk,0,0,v12bike,v12ext,14158036061,fold31,,,,
,fold31_room1_mix1511,,static,0,0,v12bike,v12ext,14158140790,fold31,,,,
,fold31_room1_mix1512,,walk,0,0,v12bike,v12ext,14158245519,fold31,,,,
,fold31_room1_mix1513,,static,0,0,v12bike,v12ext,14158350248,fold31,,,,
,fold31_room1_mix1514,,walk,0,0,v12bike,v12ext,14158454977,fold31,,,,
,fold31_room1_mix1515,,static,0,0,v12bike,v12ext,14158559706,fold31,,,,
,fold31_room1_mix1516,,walk,0,0,v12bike,v12ext,14158664435,fold31,,,,
,fold31_room1_mix1517,,static,0,0,v12bike,v12ext,14158769164,fold31,,,,
